frame,timestamp,hs_crop_source,mp_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_tension_v3,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
10811,360.367,mp,full_frame,0.1696,Fear,---,---,AMBIGUOUS,---,0.5608,0.2827,0.5608,0.0000,0.1243,0.0087,0.2669,-0.000658,IDLE,"92,89,139,145",-0.0735,0.0002
10812,360.400,mp,full_frame,0.1889,Fear,---,---,AMBIGUOUS,---,0.6060,0.3149,0.6060,0.0000,0.1186,0.0656,0.2670,-0.000537,IDLE,"91,89,139,145",-0.0638,0.0002
10813,360.433,mp,full_frame,0.1707,Fear,---,---,AMBIGUOUS,---,0.5805,0.2844,0.5805,0.0000,0.1115,0.0232,0.2668,-0.000463,IDLE,"91,89,139,144",-0.0578,0.0001
10814,360.467,mp,full_frame,0.1720,Fear,---,---,AMBIGUOUS,---,0.5804,0.2866,0.5804,0.0000,0.1116,0.0141,0.2664,-0.000452,IDLE,"91,89,139,144",-0.0592,0.0000
10815,360.500,mp,full_frame,0.1868,Fear,---,---,AMBIGUOUS,---,0.6067,0.3113,0.6067,0.0000,0.1115,0.0128,0.2664,-0.000376,IDLE,"91,89,139,145",-0.0601,0.0000
10816,360.533,mp,full_frame,0.1868,Fear,---,---,AMBIGUOUS,---,0.6067,0.3113,0.6067,0.0000,0.1105,0.0486,0.2666,-0.000307,IDLE,"91,89,139,145",-0.0602,0.0000
10817,360.567,mp,full_frame,0.2818,Fear,---,---,AMBIGUOUS,---,0.6120,0.4697,0.6120,0.0000,0.0689,1.0788,0.2667,-0.000212,IDLE,"91,87,142,145",-0.0552,0.0000
10818,360.600,mp,full_frame,0.2655,Fear,---,---,AMBIGUOUS,---,0.5536,0.4424,0.5536,0.0000,0.0871,0.0388,0.2674,-0.000071,IDLE,"91,86,145,147",-0.0621,0.0000
10819,360.633,mp,full_frame,0.2138,Fear,---,---,AMBIGUOUS,---,0.4951,0.3563,0.4951,0.0000,0.0993,0.0177,0.2675,-0.000004,IDLE,"91,86,146,148",-0.0945,0.0000
10820,360.667,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2616,-0.000533,IDLE,,0.0000,0.0000
10821,360.700,mp,full_frame,0.2945,Fear,---,---,AMBIGUOUS,---,0.5989,0.4908,0.5989,0.0000,0.0845,2.4368,0.2621,-0.000489,IDLE,"91,88,140,144",-0.0092,0.0000
10822,360.733,mp,full_frame,0.2664,Fear,---,---,AMBIGUOUS,---,0.6133,0.4441,0.6133,0.0000,0.0706,0.0122,0.2624,-0.000447,IDLE,"91,87,142,145",-0.0379,0.0000
10823,360.767,mp,full_frame,0.2873,Fear,---,---,AMBIGUOUS,---,0.6274,0.4788,0.6274,0.0000,0.0835,0.0181,0.2630,-0.000342,IDLE,"91,87,144,146",-0.0503,0.0000
10824,360.800,mp,full_frame,0.2318,Fear,---,---,AMBIGUOUS,---,0.5585,0.3864,0.5585,0.0000,0.1039,0.0257,0.2630,-0.000333,IDLE,"91,87,145,147",-0.0671,0.0000
10825,360.833,mp,full_frame,0.2140,Fear,---,---,AMBIGUOUS,---,0.5313,0.3566,0.5313,0.0000,0.1104,0.0095,0.2634,-0.000314,IDLE,"91,87,145,148",-0.0885,0.0000
10826,360.867,mp,full_frame,0.2063,Fear,---,---,AMBIGUOUS,---,0.5621,0.3438,0.5621,0.0000,0.0985,0.1863,0.2638,-0.000293,IDLE,"91,87,144,147",-0.0814,0.0000
10827,360.900,mp,full_frame,0.2174,Fear,---,---,AMBIGUOUS,---,0.5516,0.3624,0.5516,0.0000,0.0945,0.0969,0.2640,-0.000334,IDLE,"91,87,145,147",-0.0721,0.0000
10828,360.933,mp,full_frame,0.2055,Fear,---,---,AMBIGUOUS,---,0.5475,0.3425,0.5475,0.0000,0.0991,0.1082,0.2642,-0.000330,IDLE,"91,87,145,147",-0.0754,0.0000
10829,360.967,mp,full_frame,0.1819,Fear,---,---,AMBIGUOUS,---,0.4698,0.3032,0.4698,0.0000,0.1019,0.0045,0.2638,0.000223,IDLE,"91,87,146,148",-0.0736,0.0000
10830,361.000,mp,full_frame,0.1923,Fear,---,---,AMBIGUOUS,---,0.5010,0.3205,0.5010,0.0000,0.1066,0.1705,0.2636,0.000150,IDLE,"91,87,145,148",-0.0727,0.0000
10831,361.033,mp,full_frame,0.1623,Fear,---,---,AMBIGUOUS,---,0.4862,0.2705,0.4862,0.0000,0.1056,0.0362,0.2631,0.000073,IDLE,"91,87,145,148",-0.0602,0.0000
10832,361.067,mp,full_frame,0.1572,Fear,---,---,AMBIGUOUS,---,0.4839,0.2620,0.4839,0.0000,0.0956,0.2289,0.2623,-0.000065,IDLE,"91,87,145,148",-0.0565,0.0000
10833,361.100,mp,full_frame,0.1539,Fear,---,---,AMBIGUOUS,---,0.4966,0.2565,0.4966,0.0000,0.0958,0.1843,0.2618,-0.000125,IDLE,"91,87,145,147",-0.0536,0.0000
10834,361.133,mp,full_frame,0.1617,Fear,---,---,AMBIGUOUS,---,0.5411,0.2695,0.5411,0.0000,0.1000,0.2483,0.2617,-0.000171,IDLE,"91,87,148,148",-0.0536,0.0000
10835,361.167,mp,full_frame,0.1331,Fear,---,---,AMBIGUOUS,---,0.4657,0.2218,0.4657,0.0000,0.1043,0.0193,0.2610,-0.000275,IDLE,"91,87,147,148",-0.0670,0.0000
10836,361.200,mp,full_frame,0.1479,Fear,---,---,AMBIGUOUS,---,0.4781,0.2466,0.4781,0.0000,0.1057,0.0396,0.2605,-0.000356,IDLE,"91,87,147,148",-0.0752,0.0000
10837,361.233,mp,full_frame,0.1894,Fear,---,---,AMBIGUOUS,---,0.5678,0.3157,0.5678,0.0000,0.1046,0.0196,0.2605,-0.000371,IDLE,"90,87,147,148",-0.0767,0.0000
10838,361.267,mp,full_frame,0.1831,Fear,---,---,AMBIGUOUS,---,0.5188,0.3052,0.5188,0.0000,0.0997,0.1539,0.2601,-0.000372,IDLE,"90,87,146,148",-0.0538,0.0000
10839,361.300,mp,full_frame,0.1914,Fear,---,---,AMBIGUOUS,---,0.5563,0.3190,0.5563,0.0000,0.1019,0.0658,0.2600,-0.000358,IDLE,"90,88,146,149",-0.0673,0.0000
10840,361.333,mp,full_frame,0.1743,Fear,---,---,AMBIGUOUS,---,0.5396,0.2905,0.5396,0.0000,0.1057,0.0171,0.2597,-0.000345,IDLE,"90,88,146,149",-0.0816,0.0000
10841,361.367,mp,full_frame,0.1945,Fear,---,---,AMBIGUOUS,---,0.5919,0.3241,0.5919,0.0000,0.1040,0.0092,0.2601,-0.000217,IDLE,"90,88,144,148",-0.0790,0.0000
10842,361.400,mp,full_frame,0.1994,Fear,---,---,AMBIGUOUS,---,0.5682,0.3324,0.5682,0.0000,0.0814,0.1887,0.2604,-0.000137,IDLE,"90,88,143,147",-0.0697,0.0000
10843,361.433,mp,full_frame,0.1707,Fear,---,---,AMBIGUOUS,---,0.5489,0.2845,0.5489,0.0000,0.0927,0.0122,0.2602,-0.000150,IDLE,"90,88,142,147",-0.0865,0.0000
10844,361.467,mp,full_frame,0.1552,Fear,---,---,AMBIGUOUS,---,0.5078,0.2587,0.5078,0.0000,0.1109,0.2191,0.2600,-0.000099,IDLE,"90,88,139,147",-0.0866,0.0000
10845,361.500,mp,full_frame,0.1463,Fear,---,---,AMBIGUOUS,---,0.5251,0.2439,0.5251,0.0000,0.1206,0.0952,0.2598,-0.000063,IDLE,"89,88,140,147",-0.1001,0.0000
10846,361.533,mp,full_frame,0.1340,Fear,---,---,AMBIGUOUS,---,0.5082,0.2233,0.5082,0.0000,0.1199,0.0837,0.2597,-0.000081,IDLE,"89,88,140,147",-0.0997,0.0000
10847,361.567,mp,full_frame,0.1232,Fear,---,---,AMBIGUOUS,---,0.4822,0.2053,0.4822,0.0000,0.1137,0.0893,0.2593,-0.000081,IDLE,"89,88,140,147",-0.0842,0.0000
10848,361.600,mp,full_frame,0.1076,Fear,---,---,AMBIGUOUS,---,0.4760,0.1794,0.4760,0.0000,0.1209,0.1714,0.2587,-0.000132,IDLE,"89,89,138,147",-0.1040,0.0000
10849,361.633,mp,full_frame,0.0875,Fear,---,---,AMBIGUOUS,---,0.4270,0.1458,0.4270,0.0000,0.1127,0.2551,0.2578,-0.000189,IDLE,"89,89,137,147",-0.0759,0.0000
10850,361.667,mp,full_frame,0.0904,Fear,---,---,AMBIGUOUS,---,0.4395,0.1507,0.4395,0.0000,0.1127,0.0476,0.2570,-0.000316,IDLE,"89,89,137,146",-0.0707,0.0000
10851,361.700,mp,full_frame,0.0893,Fear,---,---,AMBIGUOUS,---,0.4316,0.1489,0.4316,0.0000,0.1126,0.0829,0.2560,-0.000439,IDLE,"89,89,137,146",-0.0619,0.0001
10852,361.733,mp,full_frame,0.0856,Fear,---,---,AMBIGUOUS,---,0.4376,0.1426,0.4376,0.0000,0.1174,0.1474,0.2550,-0.000523,IDLE,"89,89,137,146",-0.0642,0.0001
10853,361.767,mp,full_frame,0.0992,Fear,---,---,AMBIGUOUS,---,0.3928,0.1654,0.3928,0.0000,0.1249,0.1078,0.2537,-0.000632,IDLE,"89,89,139,146",-0.0912,0.0001
10854,361.800,mp,full_frame,0.0607,Neutral,---,---,AMBIGUOUS,---,0.1995,0.0682,0.4308,0.0494,0.1355,0.1100,0.2509,-0.000888,IDLE,"89,89,140,147",-0.1297,0.0001
10855,361.833,mp,full_frame,0.0827,Neutral,---,---,AMBIGUOUS,---,0.1544,0.0498,0.4514,0.1320,0.1528,0.0047,0.2484,-0.001125,IDLE,"89,89,142,147",-0.1554,0.0001
10856,361.867,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0865,-0.0425,0.5627,0.0000,0.0477,0.1417,0.2439,-0.001539,IDLE,"89,88,142,147",-0.2898,0.0001
10857,361.900,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.1128,-0.0216,0.4920,0.0000,0.0575,0.4694,0.2395,-0.001921,IDLE,"89,88,142,147",-0.3816,0.0001
10858,361.933,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.1110,-0.0433,0.4882,0.0000,0.0613,0.1455,0.2351,-0.002264,IDLE,"88,88,141,147",-0.4169,0.0001
10859,361.967,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.1461,-0.0298,0.4401,0.0000,0.0701,0.2547,0.2314,-0.002562,IDLE,"88,88,140,147",-0.4734,0.0001
10860,362.000,mp,full_frame,0.3615,Neutral,---,---,AMBIGUOUS,---,0.1127,-0.0642,0.4952,1.0000,0.3408,0.3092,0.2351,-0.002087,IDLE,"88,88,140,147",-0.5111,0.0002
10861,362.033,mp,full_frame,0.3520,Neutral,---,---,AMBIGUOUS,---,0.1178,-0.0800,0.4958,1.0000,0.3742,0.4193,0.2392,-0.001585,IDLE,"88,88,139,147",-0.5362,0.0002
10862,362.067,mp,full_frame,0.3491,Neutral,---,---,AMBIGUOUS,---,0.1068,-0.0849,0.4518,1.0000,0.4177,0.0000,0.2427,-0.001102,IDLE,"88,88,138,148",-0.6389,0.0003
10863,362.100,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0470,-0.0751,0.5988,0.0000,0.0968,0.0253,0.2378,-0.001311,IDLE,"88,89,138,147",-0.6876,0.0002
10864,362.133,mp,full_frame,0.3399,Neutral,---,---,AMBIGUOUS,---,0.0322,-0.1001,0.6635,1.0000,0.4389,0.6740,0.2408,-0.000763,IDLE,"87,89,138,147",-0.6292,0.0003
10865,362.167,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0251,-0.1125,0.6863,0.0000,0.0927,0.0607,0.2355,-0.000836,IDLE,"87,89,137,147",-0.5852,0.0001
10866,362.200,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0327,-0.0830,0.6740,0.0000,0.0872,0.0014,0.2304,-0.000908,IDLE,"87,89,138,147",-0.5558,0.0001
10867,362.233,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0425,-0.0786,0.6474,0.0000,0.0858,0.0737,0.2250,-0.001011,IDLE,"87,89,138,147",-0.5589,0.0000
10868,362.267,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0381,-0.1076,0.6542,0.0000,0.0828,0.0027,0.2199,-0.001144,IDLE,"87,89,138,147",-0.5351,0.0001
10869,362.300,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0469,-0.0918,0.5820,0.0000,0.0771,0.0483,0.2154,-0.001975,IDLE,"87,89,138,148",-0.4703,0.0002
10870,362.333,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0469,-0.0946,0.5905,0.0000,0.0771,0.0000,0.2159,-0.002324,IDLE,"87,89,138,148",-0.4792,0.0003
10871,362.367,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0302,-0.1264,0.6294,0.0000,0.0786,0.1564,0.2104,-0.003230,IDLE,"87,89,138,148",-0.4867,0.0003
10872,362.400,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0357,-0.1268,0.6182,0.0000,0.0848,0.6197,0.2049,-0.003291,IDLE,"87,89,139,148",-0.5434,0.0003
10873,362.433,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0169,-0.0872,0.7236,0.0000,0.0817,0.0837,0.1992,-0.004167,IDLE,"87,90,140,149",-0.5323,0.0002
10874,362.467,mp,full_frame,0.3687,Neutral,---,---,AMBIGUOUS,---,0.0685,-0.0521,0.5850,1.0000,0.4055,1.2105,0.2024,-0.003311,IDLE,"87,90,139,149",-0.5902,0.0004
10875,362.500,mp,full_frame,0.3476,Neutral,---,---,AMBIGUOUS,---,0.0530,-0.0873,0.6514,1.0000,0.3989,0.0077,0.2057,-0.002464,IDLE,"87,90,137,148",-0.5755,0.0004
10876,362.533,mp,full_frame,0.3348,Neutral,---,---,AMBIGUOUS,---,0.0130,-0.1087,0.7476,1.0000,0.3749,0.1103,0.2085,-0.001652,IDLE,"87,91,137,149",-0.4977,0.0002
10877,362.567,mp,full_frame,0.3090,Neutral,---,---,AMBIGUOUS,---,0.0088,-0.1516,0.7651,1.0000,0.4136,1.1894,0.2112,-0.000869,IDLE,"86,90,137,149",-0.5814,0.0005
10878,362.600,mp,full_frame,0.3416,Neutral,---,---,AMBIGUOUS,---,0.0305,-0.0974,0.6927,1.0000,0.4188,0.1202,0.2143,-0.000114,IDLE,"86,91,137,149",-0.5806,0.0007
10879,362.633,mp,full_frame,0.3011,Neutral,---,---,AMBIGUOUS,---,0.0117,-0.1649,0.6757,1.0000,0.4478,0.0015,0.2174,0.000151,IDLE,"86,92,137,149",-0.6717,0.0008
10880,362.667,mp,full_frame,0.0195,Neutral,CONC,---,AMBIGUOUS,---,0.2171,0.0326,0.3687,0.0000,0.1004,0.0000,0.2145,0.000406,IDLE,"85,92,134,147",-0.7370,0.0002
10881,362.700,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0101,-0.0722,0.7646,0.0000,0.0798,0.2990,0.2096,0.000469,IDLE,"85,93,132,147",-0.5058,0.0000
10882,362.733,mp,full_frame,0.0000,Neutral,CONC,---,AMBIGUOUS,---,0.0175,-0.0393,0.7225,0.0000,0.0643,0.1094,0.2050,0.000582,IDLE,"84,93,133,148",-0.3309,0.0005
10883,362.767,mp,full_frame,0.0077,Neutral,CONC,---,AMBIGUOUS,---,0.0280,0.0128,0.6628,0.0000,0.0518,0.0718,0.2004,-0.000204,IDLE,"84,94,131,147",-0.2067,0.0000
10884,362.800,mp,full_frame,0.0592,Neutral,CONC,---,AMBIGUOUS,---,0.0822,0.0986,0.4591,0.0000,0.0599,0.4966,0.1961,-0.000962,IDLE,"84,94,130,148",-0.2510,0.0007
10885,362.833,mp,full_frame,0.0500,Neutral,CONC,---,AMBIGUOUS,---,0.0433,0.0833,0.5149,0.0000,0.0635,0.0009,0.1921,-0.001643,IDLE,"83,95,130,148",-0.3040,0.0002
10886,362.867,mp,full_frame,0.0242,Neutral,CONC,---,AMBIGUOUS,---,0.0411,0.0404,0.5801,0.0000,0.0623,0.0182,0.1879,-0.002337,IDLE,"83,95,130,149",-0.3018,0.0001
10887,362.900,mp,full_frame,0.0029,Neutral,CONC,---,AMBIGUOUS,---,0.0471,0.0048,0.6452,0.0000,0.0593,0.1632,0.1831,-0.003116,IDLE,"83,95,130,149",-0.2572,0.0001
10888,362.933,mp,full_frame,0.2182,Neutral,---,---,AMBIGUOUS,---,0.0294,0.0058,0.6694,0.5367,0.2406,1.7121,0.1828,-0.003461,IDLE,"82,96,129,150",-0.1752,0.0003
10889,362.967,mp,full_frame,0.0922,Neutral,---,---,AMBIGUOUS,---,0.0222,-0.0067,0.5192,0.2405,0.1779,0.6552,0.1798,-0.003469,IDLE,"81,96,129,150",-0.0722,0.0000
10890,363.000,mp,full_frame,0.0978,Neutral,---,---,AMBIGUOUS,---,0.0141,-0.0255,0.5728,0.2826,0.1870,0.1435,0.1771,-0.003250,IDLE,"80,96,129,151",-0.0791,0.0000
10891,363.033,mp,full_frame,0.1384,Neutral,---,---,AMBIGUOUS,---,0.0203,0.0010,0.5742,0.3447,0.2002,0.7260,0.1747,-0.003028,IDLE,"80,96,129,151",-0.1001,0.0001
10892,363.067,mp,full_frame,0.2032,Neutral,---,---,AMBIGUOUS,---,0.2100,0.2083,0.3848,0.1954,0.1686,0.5161,0.1732,-0.002717,IDLE,"79,97,128,152",-0.0243,0.0001
10893,363.100,mp,full_frame,0.1397,Neutral,---,---,AMBIGUOUS,---,0.1164,0.1422,0.4462,0.1359,0.1561,1.0767,0.1705,-0.002560,IDLE,"79,98,129,152",-0.0169,0.0001
10894,363.133,mp,full_frame,0.0281,Neutral,---,---,AMBIGUOUS,---,0.0125,-0.0242,0.4862,0.1066,0.1499,0.0119,0.1668,-0.002531,IDLE,"80,99,127,152",-0.0396,0.0001
10895,363.167,mp,full_frame,0.0898,Neutral,---,---,AMBIGUOUS,---,0.1237,0.1380,0.4780,0.0174,0.1310,1.0499,0.1634,-0.002450,IDLE,"79,99,127,153",-0.0280,0.0000
10896,363.200,mp,full_frame,0.1324,Neutral,---,---,AMBIGUOUS,---,0.1856,0.1823,0.4061,0.0574,0.1395,0.0064,0.1609,-0.002219,IDLE,"78,99,127,154",-0.0290,0.0000
10897,363.233,mp,full_frame,0.0722,Neutral,---,---,AMBIGUOUS,---,0.0857,0.0924,0.3794,0.0418,0.1361,0.0193,0.1577,-0.002511,IDLE,"79,100,127,154",-0.0300,0.0000
10898,363.267,mp,full_frame,0.1149,Neutral,---,---,AMBIGUOUS,---,0.2611,0.1914,0.3002,0.0000,0.1185,0.3097,0.1558,-0.002396,IDLE,"79,100,127,154",-0.0302,0.0000
10899,363.300,mp,full_frame,0.0667,Neutral,---,---,AMBIGUOUS,---,0.2080,0.0686,0.3439,0.0638,0.1408,0.0519,0.1542,-0.002295,IDLE,"78,101,127,155",-0.0307,0.0000
10900,363.333,mp,full_frame,0.0621,Neutral,---,---,AMBIGUOUS,---,0.1729,0.0470,0.3832,0.0846,0.1453,0.0938,0.1524,-0.002232,IDLE,"78,101,127,156",-0.0310,0.0000
10901,363.367,mp,full_frame,0.1221,Neutral,---,---,AMBIGUOUS,---,0.2913,0.1524,0.3030,0.0768,0.1436,0.0723,0.1516,-0.002167,IDLE,"77,102,126,158",-0.0289,0.0000
10902,363.400,mp,full_frame,0.1228,Neutral,---,---,AMBIGUOUS,---,0.2015,0.1079,0.3519,0.1452,0.1582,0.0652,0.1505,-0.002004,IDLE,"77,102,126,159",-0.0514,0.0000
10903,363.433,mp,full_frame,0.1022,Neutral,---,---,AMBIGUOUS,---,0.0713,-0.0083,0.5408,0.2679,0.1843,0.0113,0.1495,-0.001726,IDLE,"77,102,127,158",-0.0920,0.0000
10904,363.467,mp,full_frame,0.0819,Neutral,---,---,AMBIGUOUS,---,0.0703,0.0032,0.5226,0.1999,0.1699,0.1055,0.1493,-0.001408,IDLE,"77,103,127,158",-0.0688,0.0000
10905,363.500,mp,full_frame,0.1493,Neutral,---,---,AMBIGUOUS,---,0.1393,0.0523,0.4304,0.2946,0.1901,0.0094,0.1502,-0.001069,IDLE,"76,103,127,159",-0.0779,0.0000
10906,363.533,mp,full_frame,0.1010,Neutral,---,---,AMBIGUOUS,---,0.1150,0.0231,0.4638,0.2178,0.1739,0.1503,0.1521,-0.000563,IDLE,"75,104,126,159",-0.0755,0.0000
10907,363.567,mp,full_frame,0.0954,Neutral,---,---,AMBIGUOUS,---,0.0940,0.0372,0.4962,0.1827,0.1665,0.2215,0.1532,-0.000264,IDLE,"75,104,126,159",-0.0496,0.0000
10908,363.600,mp,full_frame,0.1563,Neutral,---,---,AMBIGUOUS,---,0.2063,0.1247,0.3325,0.2038,0.1710,0.6099,0.1555,0.000129,IDLE,"74,104,124,160",-0.0562,0.0000
10909,363.633,mp,full_frame,0.1036,Neutral,---,---,AMBIGUOUS,---,0.1253,0.0674,0.4676,0.1579,0.1613,1.0847,0.1564,0.000398,IDLE,"73,104,124,160",-0.0412,0.0000
10910,363.667,mp,full_frame,0.0871,Neutral,---,---,AMBIGUOUS,---,0.0657,0.0544,0.5185,0.1363,0.1567,0.0968,0.1490,-0.000260,IDLE,"73,105,123,161",-0.0311,0.0000
10911,363.700,mp,full_frame,0.1919,Neutral,---,STARTLE,AMBIGUOUS,---,0.1894,0.1429,0.3784,0.2653,0.1843,3.8120,0.1437,-0.000675,IDLE,"73,106,122,161",-0.0147,0.0000
10912,363.733,mp,full_frame,0.1823,Neutral,---,---,AMBIGUOUS,---,0.1349,0.1191,0.3707,0.2772,0.1869,0.7216,0.1383,-0.001118,IDLE,"71,106,122,162",-0.0164,0.0000
10913,363.767,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1378,-0.001152,IDLE,,0.0000,0.0000
10914,363.800,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1294,-0.002084,IDLE,,0.0000,0.0000
10915,363.833,mp,full_frame,0.0108,Neutral,---,---,AMBIGUOUS,---,0.1039,-0.1197,0.5223,0.2065,0.1719,0.0736,0.1318,-0.002031,IDLE,"74,114,119,155",-0.0512,0.0000
10916,363.867,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1314,-0.002180,IDLE,,0.0000,0.0000
10917,363.900,mp,full_frame,0.1101,Neutral,---,---,AMBIGUOUS,---,0.0776,-0.0708,0.6484,0.3815,0.2093,2.0330,0.1349,-0.002056,IDLE,"72,118,120,150",-0.0359,0.0000
10918,363.933,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1345,-0.002189,IDLE,,0.0000,0.0000
10919,363.967,mp,full_frame,0.0300,Neutral,---,---,AMBIGUOUS,---,0.0289,-0.0241,0.6507,0.1112,0.1517,0.0078,0.1353,-0.001368,IDLE,"70,110,119,161",-0.0296,0.0000
10920,364.000,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1348,-0.000896,IDLE,,0.0000,0.0000
10921,364.033,mp,full_frame,0.0994,Neutral,---,---,AMBIGUOUS,---,0.0909,0.1050,0.5128,0.0910,0.1474,1.0681,0.1362,-0.000214,IDLE,"67,111,118,162",-0.0112,0.0000
10922,364.067,mp,full_frame,0.0980,Neutral,---,---,AMBIGUOUS,---,0.0689,0.0716,0.5858,0.1376,0.1574,1.2651,0.1377,-0.000007,IDLE,"65,111,116,163",-0.0045,0.0000
10923,364.100,mp,full_frame,0.1245,Neutral,---,---,AMBIGUOUS,---,0.0713,0.0333,0.6093,0.2613,0.1839,1.4925,0.1404,0.001102,IDLE,"65,111,116,164",-0.0067,0.0000
10924,364.133,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1316,-0.000015,IDLE,,0.0000,0.0000
10925,364.167,mp,full_frame,0.1176,Neutral,---,---,AMBIGUOUS,---,0.0907,0.1037,0.5283,0.1384,0.1576,0.0551,0.1251,-0.000623,IDLE,"67,116,115,158",-0.0162,0.0000
10926,364.200,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1169,-0.001797,IDLE,,0.0000,0.0000
10927,364.233,mp,full_frame,0.2403,Anger,---,---,AMBIGUOUS,---,0.2711,0.3375,0.3028,0.0946,0.1483,0.0452,0.1121,-0.002236,IDLE,"67,113,115,161",-0.0411,0.0000
10928,364.267,mp,full_frame,0.1965,Neutral,---,---,AMBIGUOUS,---,0.2182,0.2850,0.3328,0.0638,0.1418,1.2691,0.1065,-0.002881,IDLE,"64,113,113,162",-0.0187,0.0000
10929,364.300,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0983,-0.003644,IDLE,,0.0000,0.0000
10930,364.333,mp,full_frame,0.1079,Neutral,SAD,---,AMBIGUOUS,---,0.1989,0.1799,0.3294,0.0000,0.1172,0.5430,0.0984,-0.003781,IDLE,"67,116,113,158",-0.2102,0.0000
10931,364.367,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0982,-0.003948,IDLE,,0.0000,0.0000
10932,364.400,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0980,-0.004242,IDLE,,0.0000,0.0000
10933,364.433,mp,full_frame,0.0471,Neutral,SAD,---,AMBIGUOUS,---,0.1034,0.0785,0.4753,0.0000,0.1137,0.3956,0.0989,-0.003270,IDLE,"67,117,113,159",-0.1295,0.0000
10934,364.467,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0980,-0.002712,IDLE,,0.0000,0.0000
10935,364.500,mp,full_frame,0.0600,Neutral,SAD,---,AMBIGUOUS,---,0.1040,0.0504,0.5288,0.0743,0.1440,1.2890,0.0994,-0.001753,IDLE,"65,120,113,157",-0.1450,0.0001
10936,364.533,mp,full_frame,0.2148,Neutral,---,STARTLE,AMBIGUOUS,---,0.0879,0.1064,0.4862,0.3774,0.2089,7.7648,0.1029,-0.000919,IDLE,"62,113,110,164",-0.0033,0.0001
10937,364.567,mp,full_frame,0.1646,Neutral,---,---,AMBIGUOUS,---,0.1046,0.0456,0.4849,0.3429,0.2016,0.3353,0.1062,-0.000024,IDLE,"62,112,110,167",-0.0079,0.0000
10938,364.600,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1015,0.000317,IDLE,,0.0000,0.0000
10939,364.633,mp,full_frame,0.2047,Neutral,---,---,AMBIGUOUS,---,0.1189,0.1261,0.3698,0.3227,0.1974,1.1743,0.1032,0.000480,IDLE,"64,116,114,163",-0.0543,0.0000
10940,364.667,mp,full_frame,0.2626,Neutral,---,---,AMBIGUOUS,---,0.1461,0.1630,0.3714,0.4118,0.2166,0.9884,0.1055,0.000730,IDLE,"62,113,111,165",-0.0182,0.0003
10941,364.700,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1024,0.000445,IDLE,,0.0000,0.0000
10942,364.733,mp,full_frame,0.1303,Neutral,---,---,AMBIGUOUS,---,0.1349,0.0876,0.3689,0.1944,0.1701,0.0125,0.1015,0.000263,IDLE,"65,118,114,161",-0.0256,0.0000
