frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
203,6.767,haar,0.2777,Surprise,---,---,,---,0.0241,0.7428,0.9540,0.1582,0.3894,0.5090,0.0778,0.2637,0.2081,0.5090,0.0673,0.0777,0.0241,0.1582,0.1582,0.0618,0.0234,0.2777,0.0279,0.1910,0.000117,IDLE,0,0.0708,0.0670,0.0003,0.0009,0.4361,0.0338,0.0290,0.1529,0.0935,0.0549,0.0675,0.0000,0.0000,0.0401,0.0670,0.2291,0.0000,0.0000,0.0000,0.0000,0.2462,0.2237,0.0000,0.0627,0.3894,0.3330,0.0000,0.0012,0.0032,0.0001,0.0241,0.0013,0.0141,0.0020,0.9540,1,1,22.8,31.8,406.6
204,6.800,haar,0.3052,Surprise,---,---,,---,0.0462,0.8330,0.9341,0.0813,0.4699,0.5323,0.0603,0.2378,0.2141,0.5323,0.0569,0.0602,0.0462,0.0813,0.0813,0.0613,0.0457,0.3052,0.0500,0.1931,0.000476,IDLE,0,0.1821,0.1647,0.0004,0.0011,0.3999,0.0421,0.0383,0.1518,0.0925,0.0374,0.0444,0.0000,0.0000,0.1096,0.1647,0.2448,0.0000,0.0000,0.0000,0.0000,0.2514,0.2793,0.0000,0.4699,0.0000,0.0000,0.0000,0.0008,0.0043,0.0002,0.0462,0.0015,0.0104,0.0025,0.9341,1,1,22.7,31.8,406.6
205,6.833,haar,0.2592,Surprise,---,---,,---,0.0322,0.7277,0.9328,0.0764,0.1414,0.4672,0.0498,0.2300,0.1845,0.4672,0.0418,0.0498,0.0322,0.0764,0.0764,0.0496,0.0315,0.2592,0.0346,0.1945,0.001054,IDLE,0,0.1853,0.1692,0.0005,0.0011,0.4012,0.0469,0.0396,0.1267,0.0919,0.0358,0.0464,0.0000,0.0000,0.1099,0.1692,0.2373,0.0000,0.0000,0.0000,0.0000,0.1414,0.0375,0.0388,0.0000,0.0000,0.0624,0.0000,0.0011,0.0082,0.0005,0.0322,0.0023,0.0189,0.0039,0.9328,1,1,24.7,31.7,406.6
206,6.867,haar,0.2533,Surprise,---,---,,---,0.0379,0.7039,0.9203,0.0658,0.3602,0.4487,0.0490,0.2255,0.1795,0.4487,0.0459,0.0490,0.0379,0.0658,0.0658,0.0499,0.0373,0.2533,0.0403,0.1961,0.001650,IDLE,0,0.2105,0.1902,0.0005,0.0009,0.4132,0.0507,0.0438,0.1130,0.0815,0.0404,0.0511,0.0000,0.0000,0.1266,0.1902,0.2429,0.0000,0.0000,0.0000,0.0000,0.1166,0.1285,0.3602,0.1693,0.1398,0.1398,0.0000,0.0010,0.0129,0.0005,0.0379,0.0054,0.0192,0.0028,0.9203,1,1,22.4,31.7,406.6
207,6.900,haar,0.2068,Surprise,JOY,---,,---,0.0176,0.6481,0.9297,0.0000,0.5504,0.3888,0.0106,0.1930,0.1384,0.3888,0.0198,0.0106,0.0176,0.0000,0.0176,0.0000,0.0173,0.2068,0.0176,0.1966,0.002050,IDLE,0,0.4164,0.3589,0.0007,0.0011,0.3803,0.0596,0.0498,0.1012,0.0734,0.0377,0.0460,0.0000,0.0000,0.2670,0.3589,0.2613,0.0000,0.0000,0.0000,0.0000,0.2648,0.1782,0.0000,0.5504,0.0000,0.0000,0.0000,0.0005,0.0179,0.0004,0.0176,0.0167,0.0162,0.0009,0.9297,1,1,22.9,31.7,406.6
208,6.933,haar,0.1727,Surprise,JOY,---,,---,0.0206,0.5274,0.8174,0.0000,0.1652,0.3165,0.0124,0.1717,0.1158,0.3165,0.0136,0.0123,0.0206,0.0000,0.0206,0.0000,0.0200,0.1727,0.0206,0.1962,0.001805,IDLE,0,0.6261,0.5234,0.0012,0.0017,0.2686,0.0651,0.0519,0.1166,0.0732,0.0259,0.0349,0.0000,0.0000,0.4180,0.5234,0.2395,0.0000,0.0000,0.0000,0.0000,0.1652,0.0649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0587,0.0011,0.0206,0.0736,0.0266,0.0011,0.8174,1,1,22.6,31.7,406.6
209,6.967,haar,0.1331,Surprise,JOY,---,,---,0.0199,0.3972,0.7174,0.0000,1.0488,0.2383,0.0119,0.1515,0.0894,0.2383,0.0309,0.0119,0.0199,0.0000,0.0199,0.0000,0.0190,0.1331,0.0199,0.1935,0.001162,IDLE,0,0.7450,0.6116,0.0016,0.0021,0.2130,0.0674,0.0549,0.1175,0.0820,0.0404,0.0699,0.0000,0.0000,0.5087,0.6116,0.1791,0.0000,0.0000,0.0000,0.0000,0.0682,0.0888,0.0000,0.0000,0.4330,1.0488,0.0000,0.0016,0.1091,0.0021,0.0199,0.1196,0.0292,0.0011,0.7174,1,1,21.2,31.7,406.6
210,7.000,haar,0.1565,Surprise,JOY,---,,---,0.0151,0.4866,0.7271,0.0000,1.7269,0.2919,0.0091,0.1515,0.1049,0.2919,0.0421,0.0091,0.0151,0.0000,0.0151,0.0000,0.0146,0.1565,0.0151,0.1937,0.000770,IDLE,0,1.0000,0.8363,0.0032,0.0042,0.1334,0.0600,0.0449,0.1457,0.1343,0.0714,0.1274,0.0000,0.0000,0.7701,0.8363,0.2294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5100,0.9306,1.7269,0.0000,0.0008,0.0213,0.0004,0.0151,0.2308,0.0041,0.0004,0.7271,1,1,23.9,31.0,406.6
211,7.033,haar,0.2958,Surprise,JOY,---,,---,0.0987,0.7558,0.7459,0.0000,1.5382,0.4535,0.0592,0.1887,0.2005,0.4535,0.0801,0.0591,0.0987,0.0000,0.0987,0.0000,0.0979,0.2958,0.0987,0.1971,0.000872,IDLE,0,1.0000,0.9096,0.0073,0.0086,0.0664,0.0461,0.0386,0.1932,0.1856,0.0454,0.0902,0.0000,0.0000,0.8724,0.9096,0.2807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5382,0.0000,0.0000,0.0000,0.0014,0.0020,0.0002,0.0987,0.1503,0.0007,0.0008,0.7459,1,1,23.1,31.0,406.6
212,7.067,haar,0.2701,Surprise,JOY,---,,---,0.0996,0.6681,0.7516,0.0000,0.5139,0.4008,0.0597,0.1902,0.1834,0.4008,0.0601,0.0596,0.0996,0.0000,0.0996,0.0000,0.0985,0.2701,0.0996,0.1998,0.000880,IDLE,0,1.0000,0.9290,0.0152,0.0176,0.0335,0.0415,0.0315,0.2286,0.2451,0.0495,0.1073,0.0000,0.0000,0.8909,0.9290,0.2726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1236,0.5139,0.0000,0.0018,0.0040,0.0002,0.0996,0.1398,0.0016,0.0015,0.7516,1,1,22.9,31.0,406.6
213,7.100,haar,0.2989,Surprise,JOY,---,,---,0.1342,0.6833,0.7412,0.0000,0.2666,0.4100,0.0805,0.2019,0.2038,0.4100,0.0724,0.0803,0.1342,0.0000,0.1342,0.0000,0.1328,0.2989,0.1342,0.2035,0.001045,IDLE,0,1.0000,0.9422,0.0239,0.0279,0.0213,0.0358,0.0293,0.2631,0.2715,0.0508,0.1057,0.0000,0.0000,0.9152,0.9422,0.2815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2666,0.0394,0.0000,0.0000,0.0023,0.0017,0.0001,0.1342,0.1167,0.0013,0.0025,0.7412,1,1,22.9,31.0,406.6
214,7.133,haar,0.2557,Surprise,JOY,---,,---,0.0873,0.6487,0.7241,0.0000,0.2353,0.3892,0.0524,0.1797,0.1734,0.3892,0.0483,0.0523,0.0873,0.0000,0.0873,0.0000,0.0862,0.2557,0.0873,0.2070,0.001254,IDLE,0,1.0000,0.9470,0.0414,0.0474,0.0125,0.0270,0.0240,0.3325,0.3057,0.0522,0.1135,0.0000,0.0000,0.9245,0.9470,0.2760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0437,0.2353,0.0000,0.0018,0.0020,0.0001,0.0873,0.1827,0.0010,0.0011,0.7241,1,1,22.7,31.0,406.6
215,7.167,haar,0.2926,Surprise,JOY,---,,---,0.1098,0.7192,0.7309,0.0000,0.8360,0.4315,0.0659,0.1901,0.1987,0.4315,0.0716,0.0657,0.1098,0.0000,0.1098,0.0000,0.1085,0.2926,0.1098,0.2123,0.001625,IDLE,0,1.0000,0.9572,0.0610,0.0766,0.0086,0.0212,0.0201,0.3808,0.3380,0.0581,0.1414,0.0000,0.0000,0.9383,0.9572,0.2826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1993,0.1752,0.8360,0.0000,0.0021,0.0008,0.0001,0.1098,0.1546,0.0007,0.0011,0.7309,1,1,23.3,31.0,406.6
216,7.200,haar,0.2289,Surprise,JOY,---,,---,0.0841,0.5667,0.6477,0.0000,0.3380,0.3400,0.0505,0.1632,0.1554,0.3400,0.0488,0.0504,0.0841,0.0000,0.0841,0.0000,0.0828,0.2289,0.0841,0.2169,0.002030,IDLE,0,1.0000,0.9582,0.1068,0.1292,0.0055,0.0153,0.0148,0.4267,0.3934,0.0584,0.1526,0.0000,0.0000,0.9396,0.9582,0.2738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,0.3380,0.0000,0.0023,0.0019,0.0001,0.0841,0.2607,0.0012,0.0020,0.6477,1,1,20.9,33.8,406.6
217,7.233,haar,0.1686,Happiness,JOY,---,,---,0.0417,0.4645,0.5161,0.0000,0.0000,0.2787,0.0250,0.1043,0.1138,0.2787,0.0209,0.0250,0.0417,0.0000,0.0417,0.0000,0.0411,0.1686,0.0417,0.2203,0.002405,IDLE,0,1.0000,0.9609,0.1460,0.1755,0.0036,0.0119,0.0107,0.4488,0.4407,0.0580,0.1513,0.0000,0.0000,0.9443,0.9609,0.2358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0012,0.0001,0.0417,0.5161,0.0007,0.0008,0.4381,1,1,20.6,33.8,406.6
218,7.267,haar,0.0758,Happiness,JOY,---,,---,0.0060,0.2388,0.9412,0.0000,0.0000,0.1433,0.0036,0.0096,0.0508,0.1433,0.0030,0.0036,0.0060,0.0000,0.0060,0.0000,0.0051,0.0758,0.0060,0.2218,0.002829,IDLE,0,1.0000,0.9523,0.1809,0.2399,0.0017,0.0083,0.0070,0.4798,0.4645,0.0475,0.1182,0.0001,0.0001,0.9371,0.9523,0.0768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0115,0.0009,0.0060,0.9412,0.0014,0.0014,0.0360,1,1,21.5,33.8,406.6
219,7.300,haar,0.0466,Happiness,JOY,---,,---,0.0026,0.1492,0.9698,0.0000,0.0000,0.0895,0.0016,0.0023,0.0311,0.0895,0.0013,0.0016,0.0026,0.0000,0.0026,0.0000,0.0014,0.0466,0.0026,0.2227,0.002901,IDLE,0,1.0000,0.9393,0.1635,0.2830,0.0013,0.0065,0.0050,0.5193,0.4877,0.0442,0.1145,0.0006,0.0005,0.9152,0.9393,0.0131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0117,0.0036,0.0026,0.9698,0.0012,0.0029,0.0061,1,1,20.4,33.8,406.6
220,7.333,haar,0.0421,Happiness,JOY,---,,---,0.0037,0.1316,0.9732,0.0000,0.0123,0.0789,0.0022,0.0026,0.0282,0.0789,0.0021,0.0022,0.0037,0.0000,0.0037,0.0000,0.0029,0.0421,0.0037,0.2236,0.002647,IDLE,0,1.0000,0.9411,0.1512,0.2526,0.0017,0.0056,0.0047,0.5400,0.4920,0.0421,0.0951,0.0005,0.0005,0.9218,0.9411,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,0.0000,0.0000,0.0000,0.0000,0.0014,0.0092,0.0024,0.0037,0.9732,0.0009,0.0038,0.0055,1,1,22.8,33.8,406.6
221,7.367,haar,0.0366,Happiness,JOY,---,,---,0.0028,0.1156,0.9809,0.0000,0.8032,0.0694,0.0017,0.0018,0.0245,0.0694,0.0175,0.0017,0.0028,0.0000,0.0028,0.0000,0.0023,0.0366,0.0028,0.2243,0.002454,IDLE,0,1.0000,0.9475,0.1231,0.2629,0.0018,0.0050,0.0037,0.5590,0.5053,0.0482,0.1219,0.0005,0.0004,0.9245,0.9475,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,0.0000,0.1837,0.8032,0.0000,0.0009,0.0074,0.0017,0.0028,0.9809,0.0006,0.0023,0.0035,1,1,22.4,31.4,406.6
222,7.400,haar,0.0402,Happiness,JOY,---,,---,0.0028,0.1275,0.9761,0.0000,0.9850,0.0765,0.0017,0.0023,0.0269,0.0765,0.0211,0.0017,0.0028,0.0000,0.0028,0.0000,0.0023,0.0402,0.0028,0.2251,0.002155,IDLE,0,1.0000,0.9532,0.1444,0.2561,0.0021,0.0048,0.0033,0.5705,0.4960,0.0592,0.1547,0.0005,0.0004,0.9315,0.9532,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0082,0.3283,0.9850,0.0000,0.0010,0.0096,0.0008,0.0028,0.9761,0.0008,0.0031,0.0057,1,1,22.4,31.4,406.6
223,7.433,haar,0.0368,Happiness,JOY,---,,---,0.0007,0.1211,0.9908,0.0000,0.3556,0.0727,0.0004,0.0007,0.0246,0.0727,0.0074,0.0004,0.0007,0.0000,0.0007,0.0000,0.0005,0.0368,0.0007,0.2238,0.001681,IDLE,0,1.0000,0.9544,0.1621,0.2776,0.0019,0.0048,0.0033,0.5875,0.5111,0.0624,0.1666,0.0004,0.0003,0.9313,0.9544,0.0067,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0151,0.0980,0.3556,0.0000,0.0003,0.0043,0.0004,0.0007,0.9908,0.0003,0.0009,0.0024,1,1,22.5,31.4,406.6
224,7.467,haar,0.0395,Happiness,JOY,---,,---,0.0017,0.1276,0.9846,0.0000,0.3383,0.0766,0.0010,0.0012,0.0264,0.0766,0.0076,0.0010,0.0017,0.0000,0.0017,0.0000,0.0013,0.0395,0.0017,0.2173,0.000498,IDLE,0,1.0000,0.9559,0.1564,0.2543,0.0022,0.0047,0.0033,0.5869,0.5163,0.0695,0.1779,0.0003,0.0003,0.9355,0.9559,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0199,0.2107,0.3383,0.0000,0.0007,0.0063,0.0012,0.0017,0.9846,0.0005,0.0026,0.0024,1,1,22.7,31.4,406.6
225,7.500,haar,0.0395,Happiness,JOY,---,,---,0.0006,0.1302,0.9896,0.0000,0.5926,0.0781,0.0004,0.0010,0.0264,0.0781,0.0122,0.0004,0.0006,0.0000,0.0006,0.0000,0.0004,0.0395,0.0006,0.2069,-0.000998,IDLE,0,1.0000,0.9520,0.1521,0.2639,0.0021,0.0051,0.0035,0.5812,0.5125,0.0754,0.1976,0.0003,0.0002,0.9292,0.9520,0.0078,0.0000,0.0000,0.0000,0.0000,0.0131,0.0066,0.0000,0.0119,0.1772,0.5926,0.0000,0.0004,0.0041,0.0004,0.0006,0.9896,0.0003,0.0009,0.0037,1,1,22.6,31.4,406.6
226,7.533,haar,0.0365,Happiness,JOY,---,,---,0.0017,0.1176,0.9860,0.0000,0.0094,0.0706,0.0010,0.0013,0.0244,0.0706,0.0010,0.0010,0.0017,0.0000,0.0017,0.0000,0.0014,0.0365,0.0017,0.1973,-0.002294,IDLE,0,1.0000,0.9541,0.1426,0.2677,0.0024,0.0051,0.0034,0.5738,0.4997,0.0723,0.1843,0.0003,0.0002,0.9331,0.9541,0.0072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0000,0.0005,0.0054,0.0009,0.0017,0.9860,0.0005,0.0017,0.0033,1,1,23.0,32.4,406.6
227,7.567,haar,0.0386,Happiness,JOY,---,,---,0.0007,0.1270,0.9873,0.0000,0.2646,0.0762,0.0004,0.0015,0.0258,0.0762,0.0057,0.0004,0.0007,0.0000,0.0007,0.0000,0.0006,0.0386,0.0007,0.1884,-0.003335,IDLE,0,1.0000,0.9560,0.1250,0.2541,0.0025,0.0053,0.0036,0.5635,0.4981,0.0686,0.1932,0.0003,0.0002,0.9322,0.9560,0.0072,0.0000,0.0000,0.0000,0.0000,0.0051,0.0040,0.0045,0.0000,0.0000,0.2646,0.0000,0.0002,0.0047,0.0003,0.0007,0.9873,0.0003,0.0005,0.0058,1,1,22.7,32.4,406.6
228,7.600,haar,0.0395,Happiness,JOY,---,,---,0.0005,0.1307,0.9898,0.0000,0.0000,0.0784,0.0003,0.0006,0.0264,0.0000,0.0002,0.0003,0.0005,0.0000,0.0005,0.0000,0.0002,0.0395,0.0005,0.1782,-0.004449,IDLE,0,1.0000,0.9515,0.1426,0.3015,0.0017,0.0040,0.0025,0.5955,0.5053,0.0658,0.1819,0.0004,0.0003,0.9248,0.9515,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0048,0.0004,0.0005,0.9898,0.0004,0.0018,0.0018,1,1,22.4,32.4,406.6
229,7.633,haar,0.0301,Happiness,JOY,---,,---,0.0003,0.0998,0.9853,0.0000,0.0039,0.0599,0.0002,0.0003,0.0201,0.0599,0.0002,0.0002,0.0003,0.0000,0.0003,0.0000,0.0001,0.0301,0.0003,0.1651,-0.005841,IDLE,0,0.9602,0.9104,0.1737,0.2937,0.0019,0.0016,0.0010,0.6866,0.5750,0.0377,0.0897,0.0003,0.0002,0.8809,0.9104,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,0.0003,0.0096,0.0013,0.0003,0.9853,0.0005,0.0022,0.0007,1,1,22.4,32.4,406.6
230,7.667,haar,0.0000,Happiness,JOY,---,,---,0.0001,-0.0314,0.7981,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.1511,-0.007323,IDLE,0,0.8141,0.7720,0.1230,0.2606,0.0017,0.0013,0.0008,0.6237,0.5267,0.0242,0.0404,0.0008,0.0008,0.7381,0.7720,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.1845,0.0015,0.0001,0.7981,0.0073,0.0065,0.0006,1,1,30.8,32.4,406.6
231,7.700,haar,0.0038,Happiness,JOY,---,,---,0.0000,0.0127,0.8978,0.0000,0.3628,0.0076,0.0000,0.0001,0.0026,0.0000,0.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000,0.1409,-0.008423,IDLE,0,0.8733,0.7981,0.1199,0.2228,0.0021,0.0019,0.0011,0.5548,0.4861,0.0343,0.0525,0.0007,0.0007,0.7698,0.7981,0.0005,0.0000,0.0000,0.0000,0.0000,0.0178,0.0097,0.0115,0.0000,0.3021,0.3628,0.0000,0.0004,0.0974,0.0004,0.0000,0.8978,0.0017,0.0018,0.0004,1,1,22.2,37.9,406.6
232,7.733,haar,0.0138,Happiness,JOY,---,,---,0.0000,0.0459,0.9638,0.0000,0.0178,0.0275,0.0000,0.0001,0.0092,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0138,0.0000,0.1313,-0.009256,IDLE,0,0.8893,0.8131,0.1329,0.2142,0.0020,0.0024,0.0017,0.5022,0.4713,0.0282,0.0425,0.0003,0.0003,0.7815,0.8131,0.0003,0.0000,0.0000,0.0000,0.0000,0.0164,0.0178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0342,0.0001,0.0000,0.9638,0.0008,0.0005,0.0005,1,1,20.6,37.9,406.6
233,7.767,haar,0.0124,Happiness,JOY,---,,---,0.0000,0.0414,0.9754,0.0000,0.3713,0.0248,0.0000,0.0001,0.0083,0.0000,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,0.0000,0.1277,-0.008962,IDLE,0,0.9485,0.8459,0.1119,0.2023,0.0024,0.0031,0.0023,0.4894,0.4679,0.0336,0.0549,0.0002,0.0002,0.8127,0.8459,0.0003,0.0000,0.0000,0.0000,0.0000,0.0193,0.0185,0.0131,0.0000,0.1605,0.3713,0.0000,0.0001,0.0230,0.0001,0.0000,0.9754,0.0007,0.0003,0.0005,1,1,21.0,37.9,406.6
234,7.800,haar,0.0114,Happiness,JOY,---,,---,0.0000,0.0380,0.9728,0.0000,0.3160,0.0228,0.0000,0.0001,0.0076,0.0000,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,0.0000,0.1279,-0.007901,IDLE,0,0.9705,0.8469,0.1027,0.1908,0.0027,0.0036,0.0030,0.4884,0.4682,0.0422,0.0654,0.0002,0.0002,0.8292,0.8469,0.0004,0.0000,0.0000,0.0000,0.0000,0.0153,0.0184,0.0084,0.0022,0.2590,0.3160,0.0000,0.0001,0.0262,0.0000,0.0000,0.9728,0.0003,0.0002,0.0004,1,1,20.6,37.9,406.6
235,7.833,haar,0.0070,Happiness,JOY,---,,---,0.0001,0.0231,0.9381,0.0000,0.0076,0.0139,0.0000,0.0002,0.0047,0.0000,0.0002,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0070,0.0001,0.1245,-0.007282,IDLE,0,0.9641,0.8420,0.1096,0.1914,0.0028,0.0037,0.0032,0.4827,0.4652,0.0399,0.0577,0.0002,0.0002,0.8301,0.8420,0.0004,0.0000,0.0000,0.0000,0.0000,0.0044,0.0076,0.0025,0.0001,0.0000,0.0000,0.0000,0.0003,0.0573,0.0004,0.0001,0.9381,0.0020,0.0009,0.0009,1,1,20.3,37.9,406.6
236,7.867,haar,0.0141,Happiness,JOY,---,,---,0.0001,0.0469,0.8680,0.0000,0.0119,0.0281,0.0000,0.0004,0.0094,0.0000,0.0003,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0141,0.0001,0.1196,-0.006881,IDLE,0,0.8836,0.8046,0.0873,0.1523,0.0032,0.0037,0.0027,0.4646,0.4510,0.0225,0.0404,0.0002,0.0002,0.7008,0.8046,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,0.0000,0.0000,0.0000,0.0000,0.0012,0.1206,0.0007,0.0001,0.8680,0.0061,0.0015,0.0018,1,1,23.7,30.4,406.6
237,7.900,haar,0.0004,Neutral,STRESS,STARTLE,,---,0.0002,0.0008,0.5119,0.1638,6.5499,0.0660,0.0656,0.0658,0.0494,0.0000,0.1802,0.0619,0.0002,0.1638,0.1638,0.0055,0.0000,0.0004,0.0002,0.1157,-0.006255,IDLE,0,-0.0602,0.0794,0.0751,0.1674,0.0018,0.0034,0.0020,0.4337,0.3534,0.0341,0.2587,0.0092,0.0098,0.0264,0.0794,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,0.3471,6.5499,4.9145,0.0565,0.3041,0.0013,0.0002,0.0511,0.5119,0.0738,0.0011,1,1,22.6,30.4,406.6
238,7.933,haar,0.0020,Sadness,---,---,,---,0.0005,0.0045,0.3856,0.1960,0.0523,0.0811,0.0787,0.0787,0.0599,0.0000,0.0601,0.0496,0.0005,0.1960,0.1960,0.0094,0.0000,0.0020,0.0005,0.1144,-0.005072,IDLE,0,-0.2301,0.0006,0.1522,0.3030,0.0003,0.0006,0.0006,0.5838,0.4554,0.0128,0.0979,0.0033,0.0028,0.0003,0.0006,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0523,0.0000,0.0000,0.9658,0.3701,0.0139,0.0006,0.0005,0.0017,0.2271,0.3856,0.0005,1,1,22.5,30.4,406.6
239,7.967,haar,0.0644,Anger,CONC,---,,---,0.0005,0.2022,0.6730,0.0556,0.0455,0.1435,0.0225,0.0225,0.0574,0.0000,0.0178,0.0074,0.0005,0.0556,0.0556,0.0053,0.0000,0.0644,0.0005,0.1157,-0.003539,IDLE,0,-0.3217,0.0001,0.1951,0.4457,0.0001,0.0006,0.0003,0.5969,0.5360,0.0106,0.0469,0.0017,0.0012,0.0001,0.0001,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0455,0.0000,0.0000,0.0000,0.6730,0.0024,0.0008,0.0005,0.0002,0.0515,0.2713,0.0003,1,1,22.8,30.4,406.6
240,8.000,haar,0.0000,Sadness,CONC,---,,---,0.0003,-0.1771,0.6316,0.0475,0.0127,0.0000,0.0192,0.0192,0.0000,0.0000,0.0147,0.0159,0.0003,0.0475,0.0475,0.0039,0.0000,0.0000,0.0003,0.1157,-0.002520,IDLE,0,-0.2549,0.0000,0.1800,0.3285,0.0002,0.0010,0.0004,0.5596,0.4841,0.0106,0.0349,0.0008,0.0007,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0127,0.0044,0.0022,0.0121,0.0004,0.0000,0.0000,0.1705,0.0054,0.0003,0.0003,0.0008,0.1908,0.6316,0.0003,1,1,22.1,30.4,406.6
241,8.033,haar,0.0000,Sadness,---,---,,---,0.0003,-0.4018,0.8279,0.1210,0.2664,0.0000,0.0486,0.0487,0.0000,0.0000,0.0418,0.0475,0.0003,0.1210,0.1210,0.0060,0.0000,0.0000,0.0003,0.1157,-0.001561,IDLE,0,-0.0888,0.0001,0.0598,0.1172,0.0091,0.0016,0.0008,0.3986,0.3974,0.0122,0.0333,0.0004,0.0003,0.0001,0.0001,0.0027,0.0000,0.0000,0.0000,0.0000,0.0181,0.0105,0.2664,0.0000,0.0487,0.0000,2.2039,0.0219,0.0028,0.0005,0.0003,0.0002,0.1456,0.8279,0.0008,1,1,22.5,32.0,406.6
242,8.067,haar,0.0288,Sadness,---,STARTLE,,---,0.0241,0.0250,0.5058,0.1821,12.4324,0.0879,0.0873,0.1424,0.0717,0.0879,0.2667,0.0859,0.0241,0.1821,0.1821,0.0662,0.0148,0.0288,0.0285,0.1146,-0.001304,IDLE,0,-0.0011,0.0003,0.0009,0.0013,0.4235,0.0044,0.0034,0.2739,0.2938,0.0206,0.0656,0.0004,0.0004,0.0002,0.0003,0.0023,0.0000,0.0000,0.0000,0.0000,0.0834,0.0790,12.4324,0.0000,0.2503,0.9707,1.8354,0.0155,0.0097,0.0145,0.0241,0.0010,0.1297,0.5058,0.2998,1,1,22.2,32.0,406.6
