frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
111,3.700,haar,0.1700,Anger,---,---,,---,0.0013,0.4775,0.8541,0.1791,0.0735,0.1556,0.000553,IDLE,"320,191,493,382",-0.2462,0.0005
112,3.733,haar,0.1315,Anger,CONC,---,,---,0.0025,0.4179,0.8138,0.0342,0.2873,0.1583,0.000816,IDLE,"321,192,494,384",-0.1787,0.0000
113,3.767,haar,0.0747,Anger,CONC,---,,---,0.0040,0.2316,0.7113,0.0333,0.0731,0.1598,0.000965,IDLE,"321,193,495,385",-0.1391,0.0001
114,3.800,haar,0.0841,Anger,CONC,---,,---,0.0159,0.2316,0.6605,0.0422,0.5798,0.1612,0.001107,IDLE,"323,196,496,388",-0.1540,0.0006
115,3.833,haar,0.0251,Anger,---,---,,---,0.0109,0.0466,0.5391,0.1627,0.7160,0.1581,0.000796,IDLE,"324,198,497,388",-0.2068,0.0050
116,3.867,haar,0.0000,Sadness,---,---,,---,0.0259,-0.1170,0.5447,0.1645,0.8928,0.1532,0.000314,IDLE,"325,199,497,389",-0.1950,0.0049
117,3.900,haar,0.0000,Sadness,---,---,,---,0.0161,-0.1739,0.5873,0.1610,0.0324,0.1485,-0.000201,IDLE,"326,200,498,390",-0.2001,0.0035
118,3.933,haar,0.0000,Sadness,---,---,,---,0.0139,-0.1440,0.5216,0.1789,1.7829,0.1434,-0.000786,IDLE,"326,201,498,389",-0.1985,0.0106
119,3.967,haar,0.0000,Sadness,---,---,,---,0.0178,-0.1443,0.5511,0.1946,0.2009,0.1380,-0.001427,IDLE,"326,202,499,390",-0.2324,0.0036
120,4.000,haar,0.0000,Sadness,---,---,,---,0.0092,-0.2808,0.7404,0.2014,0.5575,0.1349,-0.002077,IDLE,"326,202,499,390",-0.2651,0.0044
121,4.033,haar,0.0000,Sadness,---,---,,---,0.0127,-0.0876,0.4872,0.2011,0.0503,0.1291,-0.002914,IDLE,"326,203,499,390",-0.2562,0.0035
122,4.067,haar,0.0000,Sadness,---,---,,---,0.0104,-0.0579,0.4890,0.2021,0.1600,0.1204,-0.003935,IDLE,"326,203,499,390",-0.2583,0.0035
123,4.100,haar,0.0238,Anger,---,---,,---,0.0115,0.0411,0.5066,0.1684,0.0691,0.1141,-0.004704,IDLE,"326,203,499,390",-0.1504,0.0021
124,4.133,mp,0.4356,Surprise,STRESS,---,,---,0.2085,0.8021,0.7410,0.1268,0.7890,0.1179,-0.004014,IDLE,"325,203,500,390",-0.0018,0.0024
125,4.167,haar,0.3285,Surprise,---,STARTLE,,---,0.0417,0.8576,0.9230,0.1467,5.5456,0.1185,-0.003475,IDLE,"325,202,500,390",0.0003,0.0018
126,4.200,haar,0.3336,Surprise,---,---,,---,0.0392,0.8720,0.9232,0.1541,1.1145,0.1175,-0.003102,IDLE,"325,202,500,390",0.0012,0.0026
127,4.233,haar,0.2939,Surprise,---,---,,---,0.0456,0.7468,0.8981,0.1484,0.2066,0.1168,-0.002661,IDLE,"325,202,499,390",0.0006,0.0021
128,4.267,haar,0.3768,Surprise,---,---,,---,0.0833,0.9087,0.8368,0.1387,1.0231,0.1182,-0.001983,IDLE,"325,202,499,391",-0.0012,0.0005
129,4.300,haar,0.3343,Surprise,---,---,,---,0.0603,0.8376,0.8695,0.1389,0.3480,0.1166,-0.001823,IDLE,"324,203,499,392",-0.0008,0.0006
130,4.333,haar,0.3952,Surprise,---,---,,---,0.0743,0.9910,0.8867,0.1314,0.1414,0.1188,-0.001034,IDLE,"324,203,499,392",-0.0007,0.0008
131,4.367,haar,0.2060,Surprise,---,---,,---,0.0171,0.5763,0.8004,0.1141,0.0075,0.1170,-0.000337,IDLE,"324,203,499,392",-0.0010,0.0003
132,4.400,haar,0.2162,Surprise,---,---,,---,0.0207,0.5944,0.8339,0.1216,0.5674,0.1135,-0.000061,IDLE,"324,205,499,394",-0.0008,0.0003
133,4.433,haar,0.1991,Surprise,---,---,,---,0.0208,0.5541,0.8472,0.1011,0.0479,0.1107,-0.000724,IDLE,"324,205,499,394",-0.0008,0.0004
134,4.467,haar,0.2265,Surprise,---,---,,---,0.0286,0.6251,0.8313,0.0912,0.0763,0.1077,-0.001080,IDLE,"324,205,499,395",-0.0010,0.0003
135,4.500,haar,0.2308,Surprise,---,---,,---,0.0221,0.6551,0.8262,0.0888,0.1425,0.1048,-0.001271,IDLE,"324,206,499,395",-0.0011,0.0002
136,4.533,haar,0.2581,Surprise,---,---,,---,0.0342,0.7059,0.8226,0.0951,0.2958,0.1049,-0.001194,IDLE,"324,206,499,395",-0.0011,0.0003
137,4.567,haar,0.2822,Surprise,---,---,,---,0.0608,0.7183,0.8501,0.0936,0.3615,0.1084,-0.000974,IDLE,"324,205,500,394",-0.0011,0.0002
138,4.600,haar,0.3176,Surprise,---,---,,---,0.0888,0.7604,0.7969,0.0942,0.3055,0.1122,-0.000446,IDLE,"324,205,500,394",-0.0012,0.0003
139,4.633,haar,0.2231,Surprise,---,---,,---,0.0333,0.6010,0.8088,0.0955,0.0751,0.1132,-0.000564,IDLE,"324,205,500,394",-0.0012,0.0003
140,4.667,haar,0.2135,Surprise,---,---,,---,0.0226,0.5943,0.8441,0.0999,0.3367,0.1146,-0.000243,IDLE,"324,205,500,394",-0.0013,0.0003
141,4.700,haar,0.2286,Surprise,---,---,,---,0.0259,0.6346,0.8842,0.0962,0.0000,0.1176,0.000406,IDLE,"324,205,500,393",-0.0014,0.0003
