frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
7331,244.611,haar,0.3027,Disgust,STRESS,---,AMBIGUOUS,---,0.1369,0.3807,0.4008,0.1858,0.3699,0.3027,0.1565,0.1418,0.2003,0.3027,0.1316,0.1374,0.1369,0.1858,0.1858,0.1595,0.0636,0.1206,-0.000659,IDLE,0,-0.0304,0.0085,0.0332,0.0331,0.0134,0.0031,0.0009,0.5769,0.3689,0.0446,0.2345,0.0037,0.0071,0.0036,0.0085,0.0229,0.0000,0.0000,0.0000,0.0000,0.0011,0.0031,0.0090,0.3699,0.0000,0.0000,0.0000,0.1222,0.0316,0.4008,0.1369,0.0823,0.0561,0.1068,0.0634,1,1,64.6,99.0,383.3
7332,244.644,mp,0.2431,Disgust,STRESS,---,AMBIGUOUS,---,0.0321,0.2822,0.4047,0.1844,0.1596,0.2431,0.0931,0.0934,0.1279,0.0000,0.0746,0.0778,0.0321,0.1844,0.1844,0.0770,0.0000,0.1197,-0.000688,IDLE,0,-0.0275,0.0089,0.0322,0.0323,0.0129,0.0036,0.0010,0.5843,0.3609,0.0469,0.2274,0.0026,0.0049,0.0039,0.0089,0.0282,0.0000,0.0000,0.0000,0.0000,0.0141,0.0028,0.0000,0.1596,0.0696,0.0000,0.0000,0.1641,0.0413,0.4047,0.0321,0.1984,0.0767,0.0486,0.0341,1,1,65.3,99.0,383.3
7333,244.678,mp,0.3271,Disgust,STRESS,---,AGREE_STRESS,---,0.0565,0.4145,0.6087,0.1961,1.6136,0.3271,0.1123,0.1073,0.1700,0.0000,0.1194,0.0967,0.0565,0.1961,0.1961,0.1053,0.0000,0.1183,-0.000817,IDLE,0,-0.0238,0.0064,0.0298,0.0294,0.0160,0.0029,0.0009,0.5546,0.3406,0.0493,0.2664,0.0004,0.0005,0.0030,0.0064,0.0821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0948,1.6136,0.0716,1.1699,0.3494,0.1394,0.0090,0.6087,0.0565,0.1044,0.0252,0.0254,0.0313,1,1,68.7,99.0,383.3
7334,244.711,mp,0.3459,Disgust,STRESS,---,AGREE_STRESS,---,0.1235,0.4263,0.5075,0.2252,2.1304,0.3459,0.1642,0.1516,0.2146,0.0000,0.1719,0.1418,0.1235,0.2252,0.2252,0.1668,0.0418,0.1201,-0.000633,IDLE,0,-0.0212,0.0125,0.0352,0.0313,0.0211,0.0025,0.0006,0.5862,0.3473,0.0646,0.3375,0.0002,0.0002,0.0058,0.0125,0.1093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1529,0.8159,0.4570,2.1304,0.8726,0.1362,0.0083,0.5075,0.1235,0.0889,0.0308,0.0442,0.0606,1,1,81.7,98.9,383.3
7335,244.745,mp,0.3457,Disgust,STRESS,---,AGREE_STRESS,---,0.0986,0.4228,0.5176,0.2301,0.5160,0.3457,0.1512,0.1435,0.2029,0.0000,0.1287,0.1291,0.0986,0.2301,0.2301,0.1506,0.0109,0.1210,-0.000541,IDLE,0,-0.0123,0.0268,0.0387,0.0395,0.0207,0.0027,0.0006,0.6126,0.3350,0.0818,0.3480,0.0004,0.0004,0.0140,0.0268,0.1119,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0768,0.5160,0.3157,0.1464,0.1461,0.0096,0.5176,0.0986,0.0951,0.0341,0.0389,0.0600,1,1,69.4,98.9,383.3
7336,244.778,mp,0.2937,Disgust,STRESS,---,AMBIGUOUS,---,0.1089,0.3372,0.4327,0.2285,0.1960,0.2937,0.1567,0.1493,0.1904,0.0000,0.1269,0.1357,0.1089,0.2285,0.2285,0.1577,0.0284,0.1216,-0.000433,IDLE,0,-0.0079,0.0343,0.0408,0.0446,0.0196,0.0027,0.0006,0.6071,0.3351,0.0883,0.3459,0.0005,0.0005,0.0187,0.0343,0.1113,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.1960,0.0000,0.0000,0.1341,0.0110,0.4327,0.1089,0.1262,0.0481,0.0675,0.0717,1,1,70.5,98.9,383.3
7337,244.811,haar,0.3369,Fear,STRESS,---,AGREE_STRESS,---,0.5084,0.4041,0.5084,0.2362,0.1608,0.3369,0.3995,0.3238,0.4059,0.3369,0.3283,0.3791,0.5084,0.2362,0.5084,0.3466,0.4777,0.1254,-0.000021,IDLE,0,-0.0243,0.0269,0.0526,0.0509,0.0180,0.0028,0.0006,0.5989,0.3515,0.0934,0.3512,0.0002,0.0003,0.0146,0.0269,0.1069,0.0000,0.0000,0.0000,0.0000,0.0029,0.0002,0.0000,0.0000,0.1517,0.1608,0.2317,0.0511,0.0067,0.0929,0.5084,0.0670,0.0190,0.1252,0.1296,1,1,65.3,98.9,383.3
7338,244.845,haar,0.3337,Fear,STRESS,---,AGREE_STRESS,---,0.5127,0.4025,0.5127,0.2306,0.1120,0.3337,0.3999,0.3229,0.4060,0.3337,0.3278,0.3797,0.5127,0.2306,0.5127,0.3439,0.4824,0.1292,0.000352,IDLE,0,-0.0266,0.0239,0.0530,0.0507,0.0191,0.0029,0.0006,0.5965,0.3427,0.0971,0.3262,0.0003,0.0003,0.0143,0.0239,0.1038,0.0000,0.0000,0.0000,0.0000,0.0036,0.0016,0.0305,0.0000,0.1120,0.0000,0.0000,0.0505,0.0064,0.0896,0.5127,0.0662,0.0188,0.1280,0.1279,1,1,60.9,98.9,383.3
7339,244.878,mp,0.3369,Disgust,STRESS,---,AGREE_STRESS,---,0.0730,0.4107,0.5083,0.2262,0.0276,0.3369,0.1343,0.1309,0.1865,0.0000,0.1049,0.1128,0.0730,0.2262,0.2262,0.1285,0.0000,0.1294,0.000672,IDLE,0,-0.0265,0.0208,0.0484,0.0486,0.0164,0.0029,0.0006,0.5890,0.3419,0.0981,0.3139,0.0003,0.0003,0.0126,0.0208,0.0996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0276,0.0000,0.0000,0.1602,0.0152,0.5083,0.0730,0.1198,0.0382,0.0293,0.0560,1,1,51.5,98.9,383.3
7340,244.911,mp,0.3281,Disgust,STRESS,---,AMBIGUOUS,---,0.0968,0.3925,0.4560,0.2314,0.0000,0.3281,0.1507,0.1427,0.1963,0.0000,0.1178,0.1236,0.0968,0.2314,0.2314,0.1497,0.0000,0.1298,0.000914,IDLE,0,-0.0418,0.0143,0.0555,0.0584,0.0126,0.0027,0.0005,0.6072,0.3709,0.0963,0.3085,0.0002,0.0002,0.0088,0.0143,0.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1569,0.1796,0.0144,0.4560,0.0968,0.1071,0.0415,0.0478,0.0568,1,1,66.2,98.9,383.3
7341,244.945,mp,0.3245,Disgust,STRESS,---,AMBIGUOUS,---,0.0965,0.3893,0.4357,0.2273,0.0000,0.3245,0.1488,0.1424,0.1943,0.0000,0.1165,0.1224,0.0965,0.2273,0.2273,0.1481,0.0000,0.1302,0.001043,IDLE,0,-0.0454,0.0133,0.0592,0.0603,0.0116,0.0027,0.0005,0.6041,0.3745,0.0959,0.2936,0.0002,0.0002,0.0085,0.0133,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1779,0.0162,0.4357,0.0965,0.1198,0.0453,0.0440,0.0645,1,1,56.0,98.9,383.3
7342,244.978,mp,0.3153,Disgust,STRESS,---,AMBIGUOUS,---,0.0967,0.3789,0.4177,0.2199,0.0005,0.3153,0.1460,0.1398,0.1901,0.0000,0.1143,0.1202,0.0967,0.2199,0.2199,0.1458,0.0000,0.1307,0.001235,IDLE,0,-0.0461,0.0119,0.0589,0.0590,0.0113,0.0027,0.0005,0.5945,0.3653,0.0888,0.2791,0.0002,0.0003,0.0077,0.0119,0.0756,0.0000,0.0000,0.0000,0.0000,0.0005,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.1767,0.0172,0.4177,0.0967,0.1285,0.0485,0.0487,0.0660,1,1,59.5,99.4,383.3
7343,245.011,mp,0.2758,Disgust,STRESS,---,AMBIGUOUS,---,0.1204,0.3205,0.3593,0.2089,0.0000,0.2758,0.1558,0.1489,0.1870,0.0000,0.1229,0.1299,0.1204,0.2089,0.2089,0.1586,0.0205,0.1315,0.001135,IDLE,0,-0.0536,0.0081,0.0636,0.0612,0.0101,0.0026,0.0005,0.5815,0.3415,0.0764,0.2568,0.0002,0.0003,0.0054,0.0081,0.0756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.0172,0.3593,0.1204,0.1055,0.0703,0.0748,0.0858,1,1,56.5,99.4,383.3
7344,245.045,mp,0.2725,Disgust,STRESS,---,AMBIGUOUS,---,0.1157,0.3175,0.3620,0.2048,0.0374,0.2725,0.1514,0.1452,0.1828,0.0000,0.1201,0.1262,0.1157,0.2048,0.2048,0.1540,0.0160,0.1321,0.001114,IDLE,0,-0.0572,0.0069,0.0680,0.0612,0.0089,0.0026,0.0005,0.5704,0.3392,0.0713,0.2484,0.0002,0.0003,0.0046,0.0069,0.0768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0374,0.0000,0.0000,0.0000,0.1662,0.0177,0.3620,0.1157,0.1087,0.0709,0.0736,0.0851,1,1,44.1,99.4,383.3
7345,245.078,mp,0.2582,Disgust,STRESS,---,AMBIGUOUS,---,0.1297,0.3068,0.3794,0.1853,0.0068,0.2582,0.1520,0.1403,0.1818,0.0000,0.1206,0.1256,0.1297,0.1853,0.1853,0.1551,0.0257,0.1331,0.001145,IDLE,0,-0.0700,0.0034,0.0794,0.0681,0.0073,0.0029,0.0005,0.5620,0.3367,0.0664,0.1714,0.0003,0.0004,0.0029,0.0034,0.0757,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1733,0.0144,0.3794,0.1297,0.0687,0.0675,0.0953,0.0716,1,1,50.9,99.4,383.3
7346,245.112,mp,0.2062,Disgust,---,---,AMBIGUOUS,---,0.1425,0.2241,0.3947,0.1794,0.0165,0.2062,0.1573,0.1396,0.1699,0.2062,0.1254,0.1369,0.1425,0.1794,0.1794,0.1599,0.0650,0.1338,0.000836,IDLE,0,-0.0994,0.0014,0.1134,0.0866,0.0048,0.0031,0.0004,0.5747,0.3495,0.0670,0.1136,0.0009,0.0013,0.0014,0.0012,0.0722,0.0000,0.0000,0.0000,0.0000,0.0073,0.0000,0.0000,0.0000,0.0165,0.0000,0.0000,0.1293,0.0118,0.3947,0.1425,0.0388,0.0805,0.1480,0.0544,1,1,54.4,99.4,383.3
7347,245.145,mp,0.1995,Disgust,---,---,AMBIGUOUS,---,0.1396,0.2199,0.3964,0.1689,0.0079,0.1995,0.1513,0.1340,0.1645,0.1995,0.1206,0.1320,0.1396,0.1689,0.1689,0.1536,0.0630,0.1341,0.000498,IDLE,0,-0.1103,0.0009,0.1243,0.0943,0.0041,0.0034,0.0004,0.5633,0.3334,0.0618,0.0847,0.0017,0.0023,0.0009,0.0006,0.0616,0.0000,0.0000,0.0000,0.0000,0.0079,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.1277,0.0122,0.3964,0.1396,0.0408,0.0804,0.1500,0.0529,1,1,61.7,99.4,383.3
7348,245.178,mp,0.2014,Disgust,---,---,AMBIGUOUS,---,0.1445,0.2250,0.4202,0.1661,0.0067,0.2014,0.1531,0.1349,0.1671,0.2014,0.1222,0.1338,0.1445,0.1661,0.1661,0.1549,0.0688,0.1344,0.000500,IDLE,0,-0.1150,0.0007,0.1287,0.0982,0.0040,0.0036,0.0004,0.5613,0.3209,0.0593,0.0799,0.0020,0.0028,0.0007,0.0005,0.0562,0.0000,0.0000,0.0000,0.0000,0.0067,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.1261,0.0104,0.4202,0.1445,0.0378,0.0747,0.1329,0.0535,1,1,61.4,99.4,383.3
7349,245.212,mp,0.1116,Disgust,---,---,AMBIGUOUS,---,0.0751,0.0829,0.3631,0.1545,0.0011,0.1116,0.1069,0.0967,0.1005,0.0000,0.0839,0.0930,0.0751,0.1545,0.1545,0.1077,0.0000,0.1339,0.000409,IDLE,0,-0.1277,0.0007,0.1413,0.1074,0.0036,0.0036,0.0004,0.5832,0.3543,0.0436,0.0323,0.0030,0.0054,0.0007,0.0004,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.1297,0.0349,0.3631,0.0751,0.0807,0.1065,0.1856,0.0244,1,1,63.5,99.4,383.3
7350,245.245,mp,0.1177,Disgust,---,---,AMBIGUOUS,---,0.0759,0.0904,0.3750,0.1588,0.1907,0.1177,0.1091,0.0990,0.1037,0.0000,0.0894,0.0947,0.0759,0.1588,0.1588,0.1098,0.0000,0.1335,0.000330,IDLE,0,-0.1314,0.0009,0.1450,0.1133,0.0032,0.0034,0.0004,0.5873,0.3581,0.0500,0.0377,0.0022,0.0042,0.0009,0.0005,0.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.1907,0.1612,0.1265,0.1316,0.0349,0.3750,0.0759,0.0833,0.1041,0.1694,0.0257,1,1,79.8,99.4,383.3
7351,245.278,haar,0.2457,Disgust,---,---,AMBIGUOUS,---,0.3341,0.2997,0.3604,0.1647,0.6611,0.2457,0.2663,0.2114,0.2764,0.2457,0.2297,0.2523,0.3341,0.1647,0.3341,0.2346,0.3025,0.1354,0.000473,IDLE,0,-0.1341,0.0004,0.1490,0.1167,0.0027,0.0034,0.0004,0.5872,0.3523,0.0470,0.0597,0.0012,0.0023,0.0004,0.0003,0.0266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.2393,0.0000,0.6611,0.1793,0.0526,0.0056,0.3604,0.3341,0.0097,0.0383,0.1401,0.0592,1,1,48.6,99.7,383.3
7352,245.312,mp,0.1892,Disgust,---,---,AMBIGUOUS,---,0.1629,0.2032,0.3738,0.1682,0.5218,0.1892,0.1650,0.1453,0.1726,0.1892,0.1424,0.1422,0.1629,0.1682,0.1682,0.1656,0.0799,0.1361,0.000463,IDLE,0,-0.1316,0.0004,0.1465,0.1151,0.0023,0.0035,0.0005,0.5752,0.3476,0.0496,0.0772,0.0009,0.0016,0.0004,0.0003,0.0320,0.0000,0.0000,0.0000,0.0000,0.0014,0.0013,0.0000,0.1623,0.0802,0.5218,0.1042,0.1384,0.0114,0.3738,0.1629,0.0310,0.0739,0.1445,0.0640,1,1,56.8,99.7,383.3
7353,245.345,mp,0.1795,Disgust,---,---,AMBIGUOUS,---,0.1758,0.1856,0.3330,0.1702,0.3409,0.1795,0.1735,0.1532,0.1761,0.1795,0.1458,0.1494,0.1758,0.1702,0.1758,0.1729,0.0922,0.1371,0.000499,IDLE,0,-0.1308,0.0004,0.1462,0.1141,0.0022,0.0035,0.0005,0.5656,0.3453,0.0495,0.0885,0.0008,0.0014,0.0004,0.0003,0.0361,0.0000,0.0000,0.0000,0.0000,0.0007,0.0011,0.0000,0.1238,0.0000,0.3409,0.0590,0.1392,0.0097,0.3330,0.1758,0.0265,0.0816,0.1600,0.0742,1,1,55.1,99.7,383.3
7354,245.378,mp,0.1817,Disgust,---,---,AMBIGUOUS,---,0.1679,0.1905,0.3445,0.1686,0.1656,0.1817,0.1682,0.1495,0.1726,0.1817,0.1379,0.1443,0.1679,0.1686,0.1686,0.1683,0.0827,0.1381,0.000504,IDLE,0,-0.1257,0.0004,0.1409,0.1092,0.0023,0.0036,0.0006,0.5547,0.3402,0.0481,0.0941,0.0008,0.0013,0.0004,0.0003,0.0385,0.0000,0.0000,0.0000,0.0000,0.0024,0.0009,0.0026,0.0730,0.0000,0.1656,0.0000,0.1421,0.0100,0.3445,0.1679,0.0270,0.0813,0.1529,0.0742,1,1,56.8,99.7,383.3
7355,245.412,mp,0.1918,Disgust,---,---,AMBIGUOUS,---,0.2373,0.2120,0.2939,0.1615,0.0008,0.1918,0.2070,0.1752,0.2095,0.1918,0.1671,0.1847,0.2373,0.1615,0.2373,0.1958,0.1727,0.1395,0.000572,IDLE,0,-0.1258,0.0003,0.1404,0.1093,0.0022,0.0035,0.0006,0.5509,0.3686,0.0426,0.0634,0.0009,0.0016,0.0003,0.0002,0.0374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.1076,0.0046,0.2939,0.2373,0.0120,0.0655,0.2009,0.0781,1,1,59.7,99.7,383.3
7356,245.445,mp,0.1933,Disgust,---,---,AMBIGUOUS,---,0.2383,0.2133,0.2947,0.1633,0.1642,0.1933,0.2083,0.1759,0.2108,0.1933,0.1714,0.1860,0.2383,0.1633,0.2383,0.1973,0.1741,0.1411,0.000696,IDLE,0,-0.1226,0.0003,0.1344,0.1086,0.0024,0.0034,0.0006,0.5652,0.3710,0.0481,0.0610,0.0010,0.0019,0.0003,0.0002,0.0369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000,0.1642,0.0000,0.0517,0.1070,0.0045,0.2947,0.2383,0.0115,0.0644,0.2032,0.0763,1,1,76.6,99.7,383.3
7357,245.479,mp,0.1882,Disgust,---,---,AMBIGUOUS,---,0.2078,0.2017,0.3203,0.1679,0.1417,0.1882,0.1918,0.1639,0.1946,0.1882,0.1571,0.1701,0.2078,0.1679,0.2078,0.1867,0.1400,0.1424,0.000802,IDLE,0,-0.1265,0.0003,0.1377,0.1127,0.0024,0.0033,0.0006,0.5762,0.3746,0.0528,0.0641,0.0011,0.0023,0.0003,0.0002,0.0378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0009,0.0286,0.1417,0.0932,0.1379,0.1129,0.0051,0.3203,0.2078,0.0136,0.0667,0.2052,0.0685,1,1,54.1,99.7,383.3
7358,245.512,mp,0.2079,Disgust,---,---,AMBIGUOUS,---,0.2302,0.2361,0.3204,0.1656,0.0940,0.2079,0.2043,0.1744,0.2120,0.2079,0.1666,0.1806,0.2302,0.1656,0.2302,0.1952,0.1604,0.1437,0.000986,IDLE,0,-0.1228,0.0004,0.1326,0.1098,0.0025,0.0034,0.0006,0.5730,0.3593,0.0528,0.0649,0.0014,0.0027,0.0004,0.0003,0.0410,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000,0.0029,0.0940,0.0000,0.0260,0.0000,0.1162,0.0077,0.3204,0.2302,0.0196,0.0747,0.1504,0.0808,1,1,61.5,99.7,383.3
7359,245.545,mp,0.2107,Disgust,---,---,AMBIGUOUS,---,0.2233,0.2434,0.3362,0.1618,0.0350,0.2107,0.1987,0.1701,0.2088,0.2107,0.1609,0.1754,0.2233,0.1618,0.2233,0.1900,0.1530,0.1457,0.001221,IDLE,0,-0.1133,0.0004,0.1189,0.1043,0.0027,0.0034,0.0006,0.5702,0.3492,0.0539,0.0629,0.0014,0.0028,0.0004,0.0003,0.0421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0337,0.0350,0.0000,0.0000,0.1172,0.0071,0.3362,0.2233,0.0181,0.0742,0.1433,0.0805,1,1,64.1,99.7,383.3
7360,245.579,mp,0.1815,Disgust,---,---,AMBIGUOUS,---,0.1682,0.1921,0.3760,0.1656,0.0908,0.1815,0.1671,0.1457,0.1722,0.1815,0.1356,0.1487,0.1682,0.1656,0.1682,0.1669,0.1019,0.1467,0.001128,IDLE,0,-0.1209,0.0005,0.1273,0.1116,0.0028,0.0033,0.0006,0.5742,0.3538,0.0551,0.0659,0.0014,0.0026,0.0005,0.0003,0.0417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0352,0.0908,0.1154,0.1105,0.0082,0.3760,0.1682,0.0229,0.0702,0.1829,0.0612,1,1,75.0,99.7,383.3
7361,245.612,mp,0.0737,Disgust,---,---,AMBIGUOUS,---,0.0437,0.0316,0.4605,0.1370,0.1174,0.0737,0.0810,0.0732,0.0693,0.0000,0.0653,0.0727,0.0437,0.1370,0.1370,0.0774,0.0000,0.1462,0.001008,IDLE,0,-0.0745,0.0019,0.0618,0.0865,0.0067,0.0025,0.0007,0.4804,0.3397,0.0421,0.0667,0.0020,0.0033,0.0019,0.0016,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0047,0.1174,0.0000,0.0000,0.0236,0.0000,0.1023,0.0183,0.4605,0.0437,0.0442,0.0483,0.2780,0.0048,1,1,67.0,99.7,383.3
7362,245.645,mp,0.1191,Disgust,---,---,AMBIGUOUS,---,0.0374,0.1089,0.6189,0.1345,0.2126,0.1191,0.0763,0.0693,0.0808,0.0000,0.0633,0.0689,0.0374,0.1345,0.1345,0.0710,0.0000,0.1457,0.000855,IDLE,0,-0.0569,0.0059,0.0488,0.0723,0.0128,0.0022,0.0009,0.4832,0.3475,0.0362,0.0738,0.0027,0.0044,0.0050,0.0059,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0047,0.1832,0.0000,0.0000,0.2126,0.0000,0.0965,0.0119,0.6189,0.0374,0.0251,0.0265,0.1808,0.0029,1,1,75.3,99.7,383.3
7363,245.679,mp,0.1950,Disgust,---,---,AMBIGUOUS,---,0.0822,0.2295,0.5431,0.1432,0.2293,0.1950,0.1066,0.0936,0.1300,0.0000,0.0887,0.0924,0.0822,0.1432,0.1432,0.1085,0.0022,0.1435,0.000539,IDLE,0,-0.0688,0.0024,0.0638,0.0773,0.0089,0.0021,0.0008,0.4813,0.3745,0.0406,0.0814,0.0009,0.0016,0.0022,0.0024,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1066,0.1333,0.2293,0.2617,0.1334,0.0051,0.5431,0.0822,0.0198,0.0353,0.1641,0.0171,1,1,51.1,99.7,383.3
7364,245.712,mp,0.2442,Disgust,---,---,AMBIGUOUS,---,0.0836,0.3066,0.6157,0.1507,0.4504,0.2442,0.1104,0.0975,0.1483,0.0000,0.0960,0.0971,0.0836,0.1507,0.1507,0.1122,0.0111,0.1414,0.000190,IDLE,0,-0.0827,0.0036,0.0827,0.0876,0.0087,0.0021,0.0007,0.5172,0.3407,0.0460,0.0846,0.0017,0.0028,0.0034,0.0036,0.0256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4504,0.1602,0.0944,0.2229,0.1208,0.0060,0.6157,0.0836,0.0210,0.0298,0.1038,0.0191,1,1,60.8,99.7,383.3
7365,245.745,mp,0.2193,Disgust,---,---,AMBIGUOUS,---,0.0811,0.2615,0.5922,0.1559,0.2782,0.2193,0.1110,0.0985,0.1396,0.0000,0.0929,0.0983,0.0811,0.1559,0.1559,0.1124,0.0124,0.1394,-0.000170,IDLE,0,-0.0872,0.0044,0.0882,0.0922,0.0088,0.0022,0.0006,0.5365,0.3260,0.0496,0.0903,0.0022,0.0034,0.0043,0.0044,0.0349,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000,0.0014,0.2782,0.1080,0.1723,0.1572,0.1144,0.0061,0.5922,0.0811,0.0228,0.0331,0.1318,0.0186,1,1,53.7,99.7,383.3
7366,245.779,mp,0.1967,Disgust,---,---,AMBIGUOUS,---,0.0790,0.2221,0.5226,0.1586,0.2116,0.1967,0.1109,0.0994,0.1315,0.0000,0.0913,0.0977,0.0790,0.1586,0.1586,0.1120,0.0078,0.1374,-0.000494,IDLE,0,-0.0948,0.0049,0.0958,0.1001,0.0086,0.0023,0.0006,0.5596,0.3126,0.0497,0.0858,0.0026,0.0042,0.0049,0.0049,0.0420,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000,0.0000,0.2116,0.0034,0.0000,0.0813,0.1187,0.0087,0.5226,0.0790,0.0413,0.0436,0.1646,0.0216,1,1,59.2,99.7,383.3
7367,245.812,mp,0.2296,Disgust,---,---,AMBIGUOUS,---,0.0596,0.2721,0.5836,0.1659,0.1951,0.2296,0.1021,0.0943,0.1340,0.0000,0.0835,0.0879,0.0596,0.1659,0.1659,0.0994,0.0000,0.1354,-0.000838,IDLE,0,-0.1068,0.0062,0.1104,0.1127,0.0076,0.0026,0.0006,0.5955,0.3027,0.0499,0.0880,0.0028,0.0043,0.0062,0.0062,0.0485,0.0000,0.0000,0.0000,0.0000,0.0063,0.0000,0.0000,0.1951,0.0072,0.0664,0.2189,0.1388,0.0123,0.5836,0.0596,0.0498,0.0421,0.0934,0.0205,1,1,41.0,99.7,383.3
7368,245.846,mp,0.2325,Disgust,---,---,AMBIGUOUS,---,0.0590,0.2745,0.5835,0.1696,0.0975,0.2325,0.1032,0.0956,0.1353,0.0000,0.0823,0.0887,0.0590,0.1696,0.1696,0.1000,0.0000,0.1333,-0.001238,IDLE,0,-0.1161,0.0071,0.1215,0.1223,0.0068,0.0026,0.0006,0.6060,0.2955,0.0504,0.0894,0.0029,0.0043,0.0070,0.0071,0.0517,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0975,0.0160,0.0401,0.1106,0.1407,0.0126,0.5835,0.0590,0.0510,0.0423,0.0900,0.0209,1,1,40.3,99.7,383.3
7369,245.879,mp,0.2408,Disgust,---,---,AMBIGUOUS,---,0.0624,0.2845,0.5795,0.1753,0.1472,0.2408,0.1076,0.0996,0.1407,0.0000,0.0867,0.0917,0.0624,0.1753,0.1753,0.1046,0.0000,0.1313,-0.001538,IDLE,0,-0.1332,0.0073,0.1438,0.1341,0.0058,0.0028,0.0005,0.6262,0.2889,0.0490,0.0886,0.0031,0.0046,0.0071,0.0073,0.0567,0.0000,0.0000,0.0000,0.0000,0.0074,0.0000,0.0000,0.1472,0.0000,0.0000,0.1690,0.1475,0.0142,0.5795,0.0624,0.0539,0.0425,0.0776,0.0224,1,1,48.5,99.7,383.3
7370,245.912,mp,0.2631,Disgust,---,---,AMBIGUOUS,---,0.1199,0.3215,0.4315,0.1757,0.1635,0.2631,0.1422,0.1297,0.1769,0.0000,0.1159,0.1184,0.1199,0.1757,0.1757,0.1451,0.0193,0.1300,-0.001622,IDLE,0,-0.1419,0.0046,0.1545,0.1361,0.0050,0.0030,0.0005,0.6292,0.2894,0.0450,0.0846,0.0022,0.0032,0.0046,0.0046,0.0621,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000,0.0000,0.1635,0.0000,0.0000,0.0121,0.1677,0.0095,0.4315,0.1199,0.0523,0.0511,0.1106,0.0574,1,1,42.1,99.7,383.3
