frame,timestamp,mp_face_detected,haar_face_detected,mp_tension,mp_startle_score,mp_ctx_tag,mp_velocity_tag,mp_tension_v3,mp_tension_v4,mp_tension_v5a,mp_tension_v5b,mp_tension_v5c,mp_tension_v5d,mp_tension_v5e,smoothed_tension,onset_slope,event_status,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,mp_face_bbox_area,latency_ms,cpu_percent,ram_mb
5011,167.200,1,0,0.1618,0.0293,---,---,0.1290,0.1618,0.1618,0.1618,0.0639,0.1618,0.0639,0.0639,0.005976,IDLE,-0.0835,0.0000,0.1549,0.0121,0.0508,0.0019,0.0072,0.1559,0.5669,0.0382,0.0159,0.0000,0.0000,0.0000,0.0000,0.0354,0.0000,0.0000,0.0000,0.0000,0.0003,0.0054,0.0263,0.0293,0.0000,0.0000,0.1107,5780,22.2,42.1,363.2
5012,167.234,1,0,0.1797,4.7780,---,STARTLE,0.1412,0.1797,0.1797,0.1797,0.0396,0.1797,0.0396,0.0396,0.003557,IDLE,-0.0138,0.0000,0.0163,0.0112,0.0461,0.0016,0.0024,0.5181,0.4460,0.0030,0.0111,0.0000,0.0000,0.0000,0.0000,0.1949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7780,0.0000,0.0000,0.5347,6825,17.4,42.1,363.2
5013,167.267,1,0,0.1822,1.7626,---,---,0.1454,0.1822,0.1822,0.1822,0.0473,0.1822,0.0473,0.0435,0.003952,IDLE,-0.0175,0.0000,0.0201,0.0148,0.0446,0.0033,0.0039,0.5603,0.3882,0.0025,0.0052,0.0000,0.0000,0.0000,0.0000,0.2537,0.0000,0.0000,0.0000,0.0000,0.0509,0.0443,0.0000,1.7626,0.0000,0.0000,0.0759,7084,19.0,42.1,363.2
5014,167.300,1,0,0.1809,0.8183,---,---,0.1493,0.1809,0.1809,0.1809,0.0548,0.1809,0.0548,0.0473,0.004342,IDLE,-0.0150,0.0000,0.0153,0.0147,0.0719,0.0046,0.0055,0.5292,0.3850,0.0039,0.0044,0.0000,0.0000,0.0000,0.0000,0.2628,0.0000,0.0000,0.0000,0.0000,0.0387,0.0500,0.8183,0.2733,0.0419,0.0000,0.0000,6750,20.4,42.1,363.2
5015,167.334,1,0,0.1725,0.4024,---,---,0.1449,0.1725,0.1725,0.1725,0.0551,0.1725,0.0551,0.0492,0.004549,IDLE,-0.0127,0.0000,0.0105,0.0149,0.0677,0.0065,0.0048,0.5723,0.2894,0.0049,0.0066,0.0000,0.0000,0.0000,0.0000,0.2762,0.0000,0.0000,0.0000,0.0000,0.0545,0.0000,0.0000,0.4024,0.0324,0.0666,0.0000,6586,20.6,42.1,363.2
5016,167.367,1,0,0.1741,0.2092,---,---,0.1440,0.1741,0.1741,0.1741,0.0522,0.1741,0.0522,0.0498,0.004617,IDLE,-0.0145,0.0000,0.0101,0.0188,0.0747,0.0054,0.0045,0.5642,0.3172,0.0035,0.0080,0.0000,0.0000,0.0000,0.0000,0.2324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2092,0.0000,0.0000,0.0428,0.0492,6424,20.4,42.1,363.2
5017,167.401,1,0,0.1782,0.2198,---,---,0.1478,0.1782,0.1782,0.1782,0.0521,0.1782,0.0521,0.0502,0.004664,IDLE,-0.0113,0.0000,0.0074,0.0152,0.0821,0.0062,0.0057,0.6090,0.3011,0.0033,0.0120,0.0000,0.0000,0.0000,0.0000,0.2171,0.0000,0.0000,0.0000,0.0000,0.0258,0.0365,0.2198,0.0000,0.0000,0.1179,0.1237,6570,16.6,42.1,363.2
5018,167.434,1,0,0.1797,0.1873,---,---,0.1500,0.1797,0.1797,0.1797,0.0542,0.1797,0.0542,0.0508,0.004729,IDLE,-0.0149,0.0000,0.0099,0.0198,0.0883,0.0048,0.0056,0.5878,0.3188,0.0029,0.0172,0.0000,0.0000,0.0000,0.0000,0.2112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1873,0.0000,0.0000,0.1567,0.0438,6570,23.4,42.1,363.2
5019,167.467,1,0,0.1908,0.0264,---,---,0.1544,0.1908,0.1908,0.1908,0.0491,0.1908,0.0491,0.0506,0.004716,IDLE,-0.0170,0.0000,0.0118,0.0222,0.0671,0.0044,0.0047,0.5958,0.3974,0.0036,0.0181,0.0000,0.0000,0.0000,0.0000,0.2061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0202,0.0264,0.3322,6570,28.3,33.0,363.3
5020,167.501,1,0,0.1812,0.1205,---,---,0.1488,0.1812,0.1812,0.1812,0.0491,0.1812,0.0491,0.0504,-0.001351,IDLE,-0.0148,0.0000,0.0100,0.0195,0.0711,0.0047,0.0056,0.5814,0.3533,0.0035,0.0202,0.0000,0.0000,0.0000,0.0000,0.2003,0.0000,0.0000,0.0000,0.0000,0.0082,0.0272,0.1205,0.0000,0.0000,0.0639,0.0000,6570,20.2,33.0,363.3
5021,167.534,1,0,0.1830,0.1308,---,---,0.1512,0.1830,0.1830,0.1830,0.0505,0.1830,0.0505,0.0504,0.001079,IDLE,-0.0165,0.0000,0.0110,0.0219,0.0745,0.0049,0.0052,0.5782,0.3599,0.0040,0.0246,0.0000,0.0000,0.0000,0.0000,0.1964,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.1009,0.0000,0.0164,0.1308,0.0541,6570,20.5,33.0,363.3
5022,167.567,1,0,0.1794,0.1529,---,---,0.1490,0.1794,0.1794,0.1794,0.0508,0.1794,0.0508,0.0504,0.000698,IDLE,-0.0165,0.0000,0.0107,0.0223,0.0796,0.0053,0.0054,0.5624,0.3516,0.0041,0.0254,0.0000,0.0000,0.0000,0.0000,0.1853,0.0000,0.0000,0.0000,0.0000,0.0108,0.0063,0.1529,0.0000,0.0027,0.0251,0.0000,6570,16.8,33.0,363.3
5023,167.601,1,0,0.1741,0.0737,---,---,0.1445,0.1741,0.1741,0.1741,0.0486,0.1741,0.0486,0.0503,0.000304,IDLE,-0.0177,0.0000,0.0111,0.0243,0.0735,0.0054,0.0053,0.5629,0.3237,0.0043,0.0279,0.0000,0.0000,0.0000,0.0000,0.1734,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0036,0.0737,0.0000,6570,13.2,33.0,363.3
5024,167.634,1,0,0.1726,0.0100,---,---,0.1400,0.1726,0.1726,0.1726,0.0450,0.1726,0.0450,0.0499,0.000066,IDLE,-0.0179,0.0000,0.0124,0.0234,0.0623,0.0054,0.0057,0.5616,0.3315,0.0036,0.0190,0.0000,0.0000,0.0000,0.0000,0.1712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,6660,15.3,33.0,363.3
5025,167.667,1,0,0.1710,0.7989,---,---,0.1384,0.1710,0.1710,0.1710,0.0455,0.1710,0.0455,0.0496,-0.000025,IDLE,-0.0158,0.0000,0.0108,0.0208,0.0565,0.0062,0.0063,0.5610,0.3242,0.0031,0.0115,0.0001,0.0001,0.0000,0.0000,0.1978,0.0000,0.0000,0.0000,0.0000,0.0223,0.0185,0.0000,0.7989,0.0000,0.0000,0.0000,6660,12.3,33.0,363.3
5026,167.701,1,0,0.1681,2.3650,---,---,0.1439,0.1681,0.1681,0.1681,0.0580,0.1681,0.0580,0.0501,-0.000007,IDLE,-0.0118,0.0000,0.0084,0.0152,0.0771,0.0066,0.0076,0.5297,0.2943,0.0029,0.0096,0.0000,0.0001,0.0000,0.0000,0.2767,0.0000,0.0000,0.0000,0.0000,0.0127,0.0386,0.6182,2.3650,0.0000,0.0000,0.0000,6497,14.3,33.0,363.3
5027,167.734,1,0,0.1621,1.1154,---,---,0.1417,0.1621,0.1621,0.1621,0.0615,0.1621,0.0615,0.0508,0.000007,IDLE,-0.0107,0.0000,0.0087,0.0126,0.0766,0.0062,0.0082,0.5010,0.2741,0.0024,0.0081,0.0001,0.0001,0.0000,0.0000,0.3139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0178,0.0000,1.1154,0.0000,0.0000,0.0000,6497,14.8,33.0,363.3
5028,167.768,1,0,0.1636,0.0633,---,---,0.1414,0.1636,0.1636,0.1636,0.0595,0.1636,0.0595,0.0513,0.000080,IDLE,-0.0112,0.0000,0.0099,0.0123,0.0787,0.0064,0.0071,0.4971,0.2944,0.0020,0.0074,0.0001,0.0001,0.0000,0.0000,0.2932,0.0000,0.0000,0.0000,0.0000,0.0078,0.0000,0.0633,0.0000,0.0000,0.0000,0.0446,6586,10.3,33.0,363.3
5029,167.801,1,0,0.1719,1.8223,---,---,0.1543,0.1719,0.1719,0.1719,0.0747,0.1719,0.0747,0.0526,0.000225,IDLE,-0.0150,0.0000,0.0116,0.0185,0.1092,0.0081,0.0060,0.5274,0.2558,0.0015,0.0050,0.0000,0.0000,0.0000,0.0000,0.3540,0.0000,0.0000,0.0000,0.0000,0.0496,0.0000,0.9140,1.8223,0.0000,0.0000,0.2498,6497,15.4,33.0,363.3
5030,167.834,1,0,0.1738,0.4789,---,---,0.1577,0.1738,0.1738,0.1738,0.0776,0.1738,0.0776,0.0540,0.000356,IDLE,-0.0110,0.0000,0.0077,0.0143,0.1222,0.0065,0.0058,0.4817,0.3072,0.0012,0.0039,0.0000,0.0000,0.0000,0.0000,0.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3921,0.4789,0.0000,0.0000,0.0574,6497,11.1,33.0,363.3
5031,167.868,1,0,0.1828,2.1840,---,---,0.1720,0.1828,0.1828,0.1828,0.0922,0.1828,0.0922,0.0559,0.000544,IDLE,-0.0099,0.0000,0.0072,0.0126,0.1514,0.0063,0.0062,0.4703,0.3209,0.0011,0.0038,0.0000,0.0000,0.0000,0.0000,0.4429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,0.8729,2.1840,0.0000,0.0000,0.2684,6497,21.0,33.0,363.3
5032,167.901,1,0,0.1852,0.0487,---,---,0.1722,0.1852,0.1852,0.1852,0.0894,0.1852,0.0894,0.0575,0.000718,IDLE,-0.0096,0.0000,0.0070,0.0121,0.1530,0.0055,0.0056,0.4659,0.3513,0.0010,0.0043,0.0000,0.0000,0.0000,0.0000,0.4178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0487,0.0000,0.0000,0.0136,0.0716,6497,17.0,33.0,363.3
5033,167.934,1,0,0.1887,0.5126,---,---,0.1762,0.1887,0.1887,0.1887,0.0923,0.1887,0.0923,0.0591,0.000917,IDLE,-0.0090,0.0000,0.0065,0.0115,0.1701,0.0059,0.0054,0.4972,0.3314,0.0011,0.0042,0.0000,0.0000,0.0000,0.0000,0.4082,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.5126,0.0000,0.0032,0.0000,0.1038,6497,17.5,33.0,363.3
5034,167.968,1,0,0.1865,0.0114,---,---,0.1741,0.1865,0.1865,0.1865,0.0903,0.1865,0.0903,0.0604,0.001084,IDLE,-0.0068,0.0000,0.0048,0.0088,0.1700,0.0055,0.0055,0.4735,0.3511,0.0010,0.0046,0.0000,0.0000,0.0000,0.0000,0.3972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0114,0.0000,6497,19.6,33.0,363.3
5035,168.001,0,0,0.0000,0.0000,---,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0579,0.000777,IDLE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17.6,33.0,363.3
5036,168.035,1,0,0.1578,0.1823,---,---,0.1218,0.1578,0.1578,0.1578,0.0633,0.1578,0.0633,0.0633,0.001247,IDLE,-0.0812,0.0000,0.1558,0.0067,0.0350,0.0020,0.0177,0.0924,0.6062,0.0083,0.0019,0.0000,0.0000,0.0000,0.0000,0.1146,0.0000,0.0000,0.0000,0.0000,0.0000,0.1823,0.0000,0.0000,0.1083,0.0000,0.0000,5544,21.1,33.0,363.3
5037,168.068,1,0,0.2011,6.6608,---,STARTLE,0.1847,0.2011,0.2011,0.2011,0.0894,0.2011,0.0894,0.0894,0.003806,IDLE,-0.0024,0.0001,0.0022,0.0027,0.2036,0.0026,0.0037,0.3981,0.5260,0.0044,0.0057,0.0000,0.0000,0.0001,0.0000,0.3368,0.0000,0.0000,0.0000,0.0000,0.0187,0.0000,5.0511,6.6608,0.0000,0.1141,1.2955,6525,21.3,33.0,363.3
5038,168.101,1,0,0.1977,0.0397,---,---,0.1713,0.1977,0.1977,0.1977,0.0705,0.1977,0.0705,0.0799,0.002729,IDLE,-0.0076,0.0000,0.0055,0.0098,0.1185,0.0028,0.0025,0.5341,0.4340,0.0057,0.0063,0.0000,0.0000,0.0000,0.0000,0.3357,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0397,0.0169,0.0000,6750,19.7,33.0,363.3
5039,168.135,1,0,0.1917,0.0199,---,---,0.1616,0.1917,0.1917,0.1917,0.0610,0.1917,0.0610,0.0736,0.001966,IDLE,-0.0091,0.0000,0.0066,0.0117,0.0873,0.0030,0.0032,0.5508,0.4140,0.0060,0.0056,0.0000,0.0000,0.0000,0.0000,0.3106,0.0000,0.0000,0.0000,0.0000,0.0062,0.0199,0.0000,0.0000,0.0081,0.0000,0.0000,6840,18.5,35.6,363.3
5040,168.168,1,0,0.2001,0.8498,---,---,0.1688,0.2001,0.2001,0.2001,0.0645,0.2001,0.0645,0.0713,0.001547,IDLE,-0.0109,0.0000,0.0080,0.0137,0.0875,0.0025,0.0030,0.5583,0.4443,0.0069,0.0043,0.0000,0.0000,0.0000,0.0000,0.3390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.8498,0.0278,0.0000,0.2518,6750,16.7,35.6,363.3
5041,168.201,1,0,0.1829,0.7885,---,---,0.1578,0.1829,0.1829,0.1829,0.0626,0.1829,0.0626,0.0626,0.000514,IDLE,-0.0089,0.0000,0.0068,0.0109,0.1138,0.0022,0.0020,0.4624,0.4394,0.0044,0.0138,0.0001,0.0001,0.0000,0.0000,0.2681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7885,0.0000,0.0000,0.2843,0.0000,6750,21.5,35.6,363.3
5042,168.235,1,0,0.1843,1.0628,---,---,0.1639,0.1843,0.1843,0.1843,0.0707,0.1843,0.0707,0.0667,0.000762,IDLE,-0.0073,0.0000,0.0051,0.0093,0.1493,0.0027,0.0025,0.4350,0.4460,0.0044,0.0167,0.0001,0.0001,0.0000,0.0000,0.2641,0.0000,0.0000,0.0000,0.0000,0.0130,0.0147,1.0628,0.0000,0.0008,0.0860,0.0400,6825,17.2,35.6,363.3
5043,168.268,1,0,0.1943,1.5009,---,---,0.1779,0.1943,0.1943,0.1943,0.0817,0.1943,0.0817,0.0717,0.001127,IDLE,-0.0060,0.0000,0.0039,0.0079,0.1993,0.0027,0.0025,0.4417,0.4627,0.0050,0.0243,0.0001,0.0002,0.0000,0.0000,0.2474,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,1.5009,0.0000,0.0176,0.2286,0.3019,6825,15.7,35.6,363.3
5044,168.301,1,0,0.1944,0.4618,---,---,0.1790,0.1944,0.1944,0.1944,0.0833,0.1944,0.0833,0.0746,0.001669,IDLE,-0.0056,0.0000,0.0035,0.0076,0.2147,0.0026,0.0026,0.4284,0.4708,0.0055,0.0252,0.0001,0.0001,0.0000,0.0000,0.2278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.4618,0.0000,0.0135,0.0259,0.0017,6916,12.0,35.6,363.3
5045,168.335,1,0,0.2035,3.9077,---,STARTLE,0.1926,0.2035,0.2035,0.2035,0.0940,0.2035,0.0940,0.0785,0.001515,IDLE,-0.0066,0.0000,0.0041,0.0085,0.1914,0.0030,0.0019,0.4467,0.4677,0.0050,0.0384,0.0003,0.0004,0.0000,0.0000,0.3582,0.0000,0.0000,0.0000,0.0000,0.0117,0.0000,0.0000,3.9077,0.0000,0.3950,0.2740,6750,16.3,35.6,363.3
5046,168.368,1,0,0.2080,0.3493,---,---,0.1938,0.2080,0.2080,0.2080,0.0881,0.2080,0.0881,0.0801,-0.000933,IDLE,-0.0050,0.0000,0.0036,0.0048,0.1826,0.0033,0.0017,0.4200,0.5468,0.0028,0.0500,0.0006,0.0009,0.0000,0.0000,0.3161,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,0.0000,0.0000,0.3493,0.1348,6497,19.8,35.6,363.3
5047,168.402,1,0,0.1096,0.2016,---,---,0.1164,0.1096,0.1096,0.1096,0.0590,0.1096,0.0589,0.0590,-0.002090,IDLE,-0.0098,0.0005,0.0130,0.0063,0.0702,0.0012,0.0002,0.2761,0.1712,0.0095,0.0468,0.0009,0.0008,0.0005,0.0004,0.2435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2016,0.0000,0.0000,5880,19.2,35.6,363.3
5048,168.435,1,0,0.1091,1.4007,---,---,0.1132,0.1091,0.1091,0.1091,0.0557,0.1091,0.0554,0.0557,-0.001794,IDLE,-0.0138,0.0011,0.0172,0.0119,0.0306,0.0020,0.0005,0.2555,0.1946,0.0042,0.0442,0.0005,0.0004,0.0008,0.0011,0.2903,0.0000,0.0000,0.0000,0.0000,0.0240,0.0101,0.0000,1.4007,0.0000,0.0000,0.0000,5964,17.9,35.6,363.3
5049,168.468,1,0,0.1254,1.7957,---,---,0.1202,0.1254,0.1254,0.1253,0.0573,0.1254,0.0571,0.0565,-0.001483,IDLE,-0.0256,0.0007,0.0301,0.0219,0.0144,0.0015,0.0004,0.2527,0.2782,0.0020,0.0422,0.0003,0.0002,0.0004,0.0007,0.3502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7957,0.0000,0.0000,0.4871,5964,20.0,35.6,363.3
5050,168.502,1,0,0.1097,1.5236,---,---,0.1226,0.1097,0.1097,0.1097,0.0638,0.1097,0.0631,0.0638,0.000122,IDLE,-0.0327,0.0031,0.0453,0.0209,0.0218,0.0019,0.0010,0.2666,0.1258,0.0007,0.0931,0.0022,0.0020,0.0007,0.0031,0.2441,0.0000,0.0000,0.0000,0.0000,0.0141,0.0156,0.2221,0.0000,0.0000,1.5236,0.0000,6205,15.3,35.6,363.3
5051,168.535,1,0,0.1367,1.2330,---,---,0.1267,0.1367,0.1367,0.1366,0.0615,0.1367,0.0609,0.0615,-0.000514,IDLE,-0.0580,0.0025,0.0466,0.0670,0.0058,0.0011,0.0017,0.1441,0.4047,0.0020,0.0293,0.0039,0.0042,0.0018,0.0025,0.2852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234,0.0000,1.2330,0.0413,0.0000,0.8086,6120,19.2,35.6,363.3
5052,168.568,1,0,0.1383,0.2516,---,---,0.1217,0.1383,0.1383,0.1382,0.0694,0.1383,0.0687,0.0655,-0.000622,IDLE,-0.0772,0.0028,0.0775,0.0714,0.0063,0.0015,0.0011,0.1866,0.3465,0.0104,0.0282,0.0063,0.0056,0.0028,0.0020,0.2802,0.0000,0.0000,0.0000,0.0000,0.0122,0.0000,0.0136,0.0000,0.2516,0.0000,0.0476,6205,18.6,35.6,363.3
5053,168.602,1,0,0.1604,0.3141,---,---,0.1350,0.1604,0.1604,0.1602,0.0985,0.1604,0.0970,0.0765,0.000188,IDLE,-0.1628,0.0064,0.0916,0.0778,0.0070,0.0017,0.0013,0.1855,0.3748,0.0120,0.0387,0.0743,0.0986,0.0061,0.0064,0.2178,0.0000,0.0000,0.0000,0.0000,0.0058,0.0056,0.0227,0.0000,0.0471,0.3141,0.6607,6278,19.4,35.6,363.3
5054,168.635,1,0,0.1563,0.0655,---,---,0.1302,0.1563,0.1563,0.1562,0.0914,0.1563,0.0902,0.0802,0.000173,IDLE,-0.1548,0.0049,0.0804,0.0680,0.0076,0.0017,0.0013,0.1906,0.3762,0.0142,0.0341,0.0746,0.0995,0.0049,0.0048,0.2042,0.0000,0.0000,0.0000,0.0000,0.0006,0.0001,0.0164,0.0000,0.0655,0.0000,0.0000,6278,17.4,35.6,363.3
5055,168.668,1,0,0.1455,0.1579,---,---,0.1287,0.1455,0.1455,0.1454,0.0837,0.1455,0.0820,0.0837,0.000364,IDLE,-0.1166,0.0081,0.0924,0.0597,0.0056,0.0012,0.0008,0.1904,0.3317,0.0195,0.0313,0.0412,0.0595,0.0081,0.0065,0.1216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1579,0.0000,0.0000,6035,20.1,35.6,363.3
5056,168.702,1,0,0.1593,0.3624,---,---,0.1385,0.1593,0.1593,0.1591,0.0920,0.1593,0.0885,0.0878,0.002880,IDLE,-0.1204,0.0165,0.1094,0.0603,0.0044,0.0015,0.0010,0.2030,0.3702,0.0231,0.0434,0.0441,0.0687,0.0165,0.0148,0.1130,0.0000,0.0000,0.0000,0.0000,0.0087,0.0074,0.0000,0.0000,0.1084,0.3624,0.4159,6035,19.9,35.6,363.3
5057,168.735,1,0,0.0357,0.7189,---,---,0.0468,0.0357,0.0357,0.0346,0.0262,0.0354,0.0000,0.0262,-0.002945,IDLE,0.2090,0.2324,0.0845,0.0457,0.0144,0.0011,0.0011,0.1479,0.3402,0.0241,0.0674,0.0065,0.0096,0.1909,0.2324,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0038,0.2996,0.0000,0.0294,0.7189,0.0000,5964,21.6,29.6,363.3
5058,168.769,1,0,0.0352,0.3676,JOY,---,0.0322,0.0352,0.0352,0.0340,0.0262,0.0352,0.0000,0.0262,-0.003028,IDLE,0.3132,0.3059,0.1122,0.0458,0.0267,0.0009,0.0007,0.1429,0.3345,0.0280,0.0606,0.0013,0.0015,0.2845,0.3059,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3676,0.0000,0.1198,0.0000,0.0000,5658,16.1,29.6,363.3
5059,168.802,1,0,0.0072,0.3481,JOY,---,0.0000,0.0072,0.0072,0.0065,0.0000,0.0070,0.0000,0.0131,-0.005071,IDLE,0.4144,0.3642,0.0792,0.0456,0.0175,0.0011,0.0008,0.1694,0.3395,0.0225,0.0370,0.0011,0.0013,0.3528,0.3642,0.0202,0.0000,0.0000,0.0000,0.0000,0.0062,0.0048,0.0000,0.3481,0.0000,0.0000,0.0000,5727,13.9,29.6,363.3
5060,168.835,1,0,0.0000,0.3903,JOY,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,-0.005278,IDLE,0.4769,0.4124,0.0831,0.0447,0.0127,0.0012,0.0014,0.1439,0.3368,0.0220,0.0302,0.0008,0.0011,0.4124,0.4003,0.0332,0.0000,0.0000,0.0000,0.0000,0.0028,0.0162,0.0000,0.3903,0.0000,0.0000,0.0000,5576,11.8,29.6,363.3
5061,168.869,1,0,0.0000,0.2515,JOY,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,-0.005890,IDLE,0.5406,0.4536,0.0487,0.0223,0.0211,0.0017,0.0020,0.1852,0.2775,0.0180,0.0265,0.0013,0.0017,0.4129,0.4536,0.0340,0.0000,0.0000,0.0000,0.0000,0.0149,0.0203,0.2515,0.0228,0.0000,0.0000,0.0000,5494,13.2,29.6,363.3
5062,168.902,1,0,0.0408,0.0612,JOY,---,0.0049,0.0408,0.0408,0.0402,0.0332,0.0406,0.0000,0.0332,-0.004327,IDLE,0.4604,0.4047,0.0630,0.0276,0.0132,0.0037,0.0027,0.1666,0.2150,0.0140,0.0153,0.0057,0.0089,0.3648,0.4047,0.0226,0.0000,0.0000,0.0000,0.0000,0.0612,0.0193,0.0000,0.0000,0.0000,0.0000,1.2224,5427,12.4,29.6,363.3
5063,168.935,1,0,0.0430,0.1952,JOY,---,0.0225,0.0430,0.0430,0.0419,0.0359,0.0426,0.0000,0.0359,-0.004429,IDLE,0.3706,0.3133,0.0497,0.0265,0.0058,0.0056,0.0046,0.2001,0.1500,0.0163,0.0201,0.0028,0.0048,0.3053,0.3133,0.0291,0.0000,0.0000,0.0000,0.0000,0.0568,0.0574,0.0000,0.1952,0.0690,0.1430,0.0672,5727,17.7,29.6,363.3
5064,168.969,1,0,0.0805,0.0000,---,---,0.0430,0.0805,0.0805,0.0794,0.0391,0.0805,0.0000,0.0391,-0.004465,IDLE,0.1984,0.1968,0.0457,0.0225,0.0057,0.0052,0.0035,0.2205,0.1699,0.0137,0.0195,0.0045,0.0081,0.1613,0.1968,0.0288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1228,5880,11.5,29.6,363.3
5065,169.002,1,0,0.0000,1.8162,JOY,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.008784,IDLE,0.6932,0.6498,0.0231,0.0132,0.0663,0.0038,0.0012,0.2445,0.1423,0.0035,0.0142,0.0013,0.0010,0.4190,0.6498,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8162,0.3339,0.0000,0.0000,0.0000,5880,12.8,29.6,363.3
5066,169.036,1,0,0.0000,1.0749,JOY,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.002623,IDLE,0.6716,0.6294,0.0128,0.0189,0.1022,0.0053,0.0013,0.2849,0.1170,0.0034,0.0127,0.0010,0.0007,0.4030,0.6294,0.0580,0.0000,0.0000,0.0000,0.0000,0.0450,0.0018,1.0749,0.5417,0.0000,0.0000,0.0000,6035,12.2,29.6,363.3
5067,169.069,1,0,0.0000,0.4233,JOY,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.002623,IDLE,0.6936,0.6508,0.0166,0.0143,0.1163,0.0048,0.0015,0.2681,0.1006,0.0039,0.0128,0.0015,0.0013,0.4148,0.6508,0.0298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.4233,0.0000,0.0128,0.0036,0.0000,6035,14.3,29.6,363.3
5068,169.102,1,0,0.0000,0.1657,JOY,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.001312,IDLE,0.6915,0.6490,0.0172,0.0205,0.0911,0.0048,0.0013,0.2789,0.0960,0.0039,0.0130,0.0021,0.0016,0.4192,0.6490,0.0353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1657,0.0002,0.0062,0.0000,6035,15.8,29.6,363.3
5069,169.136,1,0,0.0000,0.3420,JOY,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.000874,IDLE,0.6026,0.6104,0.0330,0.0336,0.0494,0.0046,0.0010,0.2857,0.0819,0.0064,0.0244,0.0005,0.0003,0.3441,0.6104,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0749,0.3420,0.0000,6438,18.2,29.6,363.3
