frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
7279,242.876,mp,0.3620,Happiness,JOY,---,AGREE_JOY,---,0.1849,0.6034,0.3845,0.0000,0.0000,0.3620,0.1109,0.1155,0.2131,0.3620,0.0924,0.0976,0.1849,0.0000,0.1849,0.0000,0.1126,0.1341,-0.000893,IDLE,0,0.7774,0.6465,0.0080,0.0342,0.0342,0.0073,0.0010,0.5465,0.1891,0.0328,0.0440,0.0023,0.0016,0.5542,0.6465,0.1118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1204,0.0094,0.0562,0.1849,0.3845,0.0226,0.0143,0.2079,1,1,27.6,62.9,435.1
7280,242.909,haar,0.4556,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.6310,0.7594,0.6310,0.0000,0.0404,0.4556,0.3786,0.2795,0.4674,0.4556,0.3163,0.3415,0.6310,0.0000,0.6310,0.0000,0.5722,0.1373,-0.000426,IDLE,0,0.7581,0.6411,0.0082,0.0441,0.0255,0.0073,0.0010,0.5601,0.1978,0.0312,0.0453,0.0025,0.0017,0.5385,0.6411,0.0939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0404,0.0000,0.0980,0.0022,0.0411,0.6310,0.0546,0.0086,0.0290,0.1355,1,1,24.9,62.9,435.1
7281,242.943,haar,0.4203,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.6459,0.7005,0.6459,0.0000,0.1334,0.4203,0.3876,0.2811,0.4631,0.4203,0.3256,0.3519,0.6459,0.0000,0.6459,0.0000,0.5907,0.1408,0.000057,IDLE,0,0.7487,0.6401,0.0072,0.0434,0.0252,0.0071,0.0010,0.5335,0.2097,0.0301,0.0498,0.0024,0.0016,0.5239,0.6401,0.0867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1334,0.0000,0.0920,0.0027,0.0473,0.6459,0.0508,0.0106,0.0373,0.1134,1,1,30.2,62.9,435.1
7282,242.976,mp,0.4033,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.3139,0.6721,0.3139,0.0000,0.0692,0.4033,0.1883,0.1704,0.2914,0.4033,0.1583,0.1643,0.3139,0.0000,0.3139,0.0000,0.2373,0.1418,0.000193,IDLE,0,0.7367,0.6317,0.0076,0.0437,0.0275,0.0068,0.0010,0.5088,0.1989,0.0289,0.0517,0.0018,0.0012,0.5141,0.6317,0.0776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0692,0.0000,0.0000,0.0573,0.0000,0.1277,0.0080,0.0798,0.3139,0.2045,0.0227,0.0194,0.2240,1,1,29.5,63.4,435.1
7283,243.009,haar,0.2545,Fear,JOY,---,AMBIGUOUS,---,0.6050,0.4242,0.6050,0.0000,0.0577,0.2545,0.3630,0.2561,0.3873,0.2545,0.3037,0.3497,0.6050,0.0000,0.6050,0.0000,0.5830,0.1444,0.000551,IDLE,0,0.7086,0.6052,0.0093,0.0463,0.0252,0.0046,0.0009,0.4870,0.2646,0.0282,0.0536,0.0015,0.0011,0.5013,0.6052,0.0715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0577,0.0000,0.0367,0.0017,0.0157,0.6050,0.0556,0.0124,0.2022,0.0707,1,1,24.0,63.4,435.1
7284,243.043,mp,0.0908,Sadness,JOY,---,AMBIGUOUS,---,0.1376,0.1513,0.4487,0.0000,0.4847,0.0908,0.0826,0.0734,0.0991,0.0908,0.0785,0.0779,0.1376,0.0000,0.1376,0.0000,0.1041,0.1435,0.000571,IDLE,0,0.6314,0.5487,0.0128,0.0425,0.0228,0.0040,0.0010,0.4711,0.2813,0.0288,0.0687,0.0011,0.0009,0.4413,0.5487,0.0876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.4847,0.0176,0.4531,0.0000,0.0558,0.0062,0.0655,0.1376,0.1400,0.0542,0.4487,0.0920,1,1,27.2,63.4,435.1
7285,243.076,mp,0.1844,Sadness,JOY,---,AMBIGUOUS,---,0.2162,0.3073,0.2638,0.0000,0.1507,0.1844,0.1297,0.1236,0.1696,0.1844,0.1111,0.1224,0.2162,0.0000,0.2162,0.0000,0.1821,0.1435,0.000729,IDLE,0,0.6348,0.5489,0.0116,0.0442,0.0238,0.0034,0.0009,0.4965,0.2622,0.0278,0.0647,0.0011,0.0009,0.4467,0.5489,0.0926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.1507,0.0000,0.0000,0.0000,0.0569,0.0051,0.0463,0.2162,0.1726,0.0537,0.2638,0.1855,1,1,24.5,63.4,435.1
7286,243.110,mp,0.3522,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2635,0.5870,0.2635,0.0000,0.8093,0.3522,0.1581,0.1532,0.2491,0.3522,0.1479,0.1385,0.2635,0.0000,0.2635,0.0000,0.1889,0.1440,0.000901,IDLE,0,0.6526,0.5570,0.0100,0.0379,0.0255,0.0038,0.0009,0.5039,0.2522,0.0304,0.0586,0.0012,0.0010,0.4594,0.5570,0.1197,0.0000,0.0000,0.0000,0.0000,0.0131,0.0006,0.0529,0.8093,0.0779,0.0000,0.0000,0.1243,0.0072,0.0566,0.2635,0.2326,0.0345,0.0422,0.2390,1,1,26.8,63.4,435.1
7287,243.143,mp,0.3543,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2838,0.5905,0.2838,0.0000,0.1798,0.3543,0.1703,0.1645,0.2600,0.3543,0.1455,0.1508,0.2838,0.0000,0.2838,0.0000,0.2151,0.1445,0.001040,IDLE,0,0.6240,0.5405,0.0101,0.0372,0.0283,0.0038,0.0008,0.5018,0.2409,0.0319,0.0646,0.0011,0.0010,0.4326,0.5405,0.1181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0824,0.0000,0.0444,0.1798,0.0000,0.1145,0.0064,0.0456,0.2838,0.2216,0.0323,0.0410,0.2550,1,1,27.5,63.4,435.1
7288,243.176,mp,0.3573,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2789,0.5955,0.2789,0.0000,0.0231,0.3573,0.1673,0.1623,0.2585,0.3573,0.1399,0.1472,0.2789,0.0000,0.2789,0.0000,0.2069,0.1445,0.001040,IDLE,0,0.6200,0.5353,0.0102,0.0344,0.0291,0.0038,0.0008,0.4979,0.2460,0.0323,0.0645,0.0011,0.0010,0.4298,0.5353,0.1162,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0231,0.0000,0.0102,0.0000,0.0000,0.1200,0.0067,0.0457,0.2789,0.2250,0.0322,0.0380,0.2536,1,1,27.9,63.4,435.1
7289,243.210,mp,0.3517,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2560,0.5861,0.2560,0.0000,0.0771,0.3517,0.1536,0.1517,0.2452,0.3517,0.1295,0.1327,0.2560,0.0000,0.2560,0.0000,0.1745,0.1441,0.000679,IDLE,0,0.6056,0.5280,0.0104,0.0330,0.0292,0.0039,0.0007,0.4926,0.2474,0.0327,0.0671,0.0012,0.0010,0.4145,0.5280,0.1094,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0051,0.0000,0.0144,0.0771,0.0000,0.1359,0.0066,0.0553,0.2560,0.2214,0.0361,0.0423,0.2464,1,1,26.6,63.4,435.1
7290,243.243,mp,0.3521,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2558,0.5869,0.2558,0.0000,0.0529,0.3521,0.1535,0.1513,0.2453,0.3521,0.1290,0.1326,0.2558,0.0000,0.2558,0.0000,0.1742,0.1437,0.000294,IDLE,0,0.5939,0.5196,0.0103,0.0318,0.0301,0.0041,0.0007,0.4921,0.2445,0.0337,0.0688,0.0012,0.0010,0.4045,0.5196,0.1048,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0274,0.0000,0.0287,0.0529,0.0000,0.1360,0.0066,0.0547,0.2558,0.2241,0.0362,0.0419,0.2447,1,1,27.7,63.4,435.1
7291,243.276,mp,0.3421,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2707,0.5701,0.2707,0.0000,0.6900,0.3421,0.1624,0.1517,0.2494,0.3421,0.1491,0.1391,0.2707,0.0000,0.2707,0.0000,0.1846,0.1438,0.000195,IDLE,0,0.6410,0.5568,0.0106,0.0280,0.0301,0.0041,0.0007,0.4971,0.2601,0.0326,0.0626,0.0012,0.0010,0.4353,0.5568,0.1278,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.6900,0.0000,0.0000,0.0000,0.1435,0.0062,0.0608,0.2707,0.2133,0.0381,0.0503,0.2172,1,1,25.8,63.4,435.1
7292,243.310,mp,0.3407,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2681,0.5678,0.2681,0.0000,0.7467,0.3407,0.1608,0.1452,0.2476,0.3407,0.1490,0.1392,0.2681,0.0000,0.2681,0.0000,0.1873,0.1437,-0.000070,IDLE,0,0.5799,0.5259,0.0134,0.0319,0.0203,0.0046,0.0007,0.5267,0.2938,0.0387,0.0875,0.0005,0.0005,0.3787,0.5259,0.1420,0.0000,0.0000,0.0000,0.0000,0.0127,0.0001,0.0000,0.4271,0.1846,0.7467,0.0000,0.1347,0.0067,0.0754,0.2681,0.2507,0.0329,0.0417,0.1899,1,1,28.4,63.4,435.1
7293,243.343,mp,0.3367,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2644,0.5611,0.2644,0.0000,0.8126,0.3367,0.1587,0.1440,0.2444,0.3367,0.1485,0.1365,0.2644,0.0000,0.2644,0.0000,0.1806,0.1449,0.000137,IDLE,0,0.5955,0.5513,0.0138,0.0321,0.0241,0.0047,0.0008,0.4921,0.2927,0.0366,0.0991,0.0003,0.0002,0.3768,0.5513,0.1691,0.0000,0.0000,0.0000,0.0000,0.0044,0.0029,0.1132,0.8126,0.0000,0.3471,0.0000,0.1397,0.0073,0.0801,0.2644,0.2390,0.0353,0.0430,0.1912,1,1,25.3,63.4,435.1
7294,243.376,mp,0.3408,Fear,JOY,---,VETO,MP:JOY/HS:Fear,0.2648,0.5680,0.2648,0.0000,0.4862,0.3408,0.1589,0.1453,0.2460,0.3408,0.1421,0.1368,0.2648,0.0000,0.2648,0.0000,0.1812,0.1455,0.000206,IDLE,0,0.6159,0.5682,0.0134,0.0335,0.0230,0.0051,0.0009,0.4998,0.2961,0.0391,0.1011,0.0003,0.0002,0.3913,0.5682,0.1854,0.0000,0.0000,0.0000,0.0000,0.0105,0.0010,0.0000,0.4862,0.0737,0.0588,0.0000,0.1394,0.0072,0.0782,0.2648,0.2385,0.0349,0.0403,0.1967,1,1,26.5,63.4,435.1
7295,243.410,mp,0.3374,Happiness,JOY,---,AGREE_JOY,---,0.2039,0.5623,0.2624,0.0000,0.6765,0.3374,0.1224,0.1157,0.2144,0.3374,0.1155,0.1022,0.2039,0.0000,0.2039,0.0000,0.1052,0.1458,0.000182,IDLE,0,0.5386,0.5168,0.0146,0.0367,0.0174,0.0054,0.0009,0.5164,0.2937,0.0457,0.1236,0.0002,0.0002,0.3298,0.5168,0.1828,0.0000,0.0000,0.0000,0.0000,0.0098,0.0017,0.0000,0.0000,0.1985,0.6765,0.0000,0.1645,0.0089,0.1019,0.2039,0.2624,0.0386,0.0490,0.1707,1,1,25.8,63.4,435.1
7296,243.443,mp,0.3432,Happiness,JOY,---,AGREE_JOY,---,0.2188,0.5720,0.2587,0.0000,0.3998,0.3432,0.1313,0.1226,0.2238,0.3432,0.1174,0.1094,0.2188,0.0000,0.2188,0.0000,0.1188,0.1461,0.000165,IDLE,0,0.4942,0.4921,0.0143,0.0394,0.0169,0.0055,0.0007,0.5260,0.2792,0.0459,0.1370,0.0002,0.0001,0.2897,0.4921,0.1873,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.1336,0.0054,0.3998,0.0000,0.1667,0.0081,0.0900,0.2188,0.2587,0.0379,0.0446,0.1752,1,1,28.3,63.1,435.1
7297,243.477,mp,0.3758,Happiness,STRESS,STARTLE,AGREE_STRESS,---,0.1395,0.5621,0.3624,0.0962,4.8676,0.3758,0.1222,0.1181,0.2111,0.0000,0.1960,0.1015,0.1395,0.0962,0.1395,0.1159,0.0378,0.1456,0.000109,IDLE,0,0.2238,0.2715,0.0189,0.0431,0.0134,0.0048,0.0005,0.5461,0.2812,0.0554,0.2994,0.0001,0.0001,0.1108,0.2715,0.1350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2856,4.8676,2.8841,0.1696,0.0110,0.1307,0.1395,0.3624,0.0339,0.0339,0.1189,1,1,25.5,63.1,435.1
7298,243.510,mp,0.3966,Happiness,STRESS,---,AGREE_STRESS,---,0.1368,0.5904,0.3147,0.1059,0.3632,0.3966,0.1244,0.1222,0.2182,0.0000,0.1074,0.0995,0.1368,0.1059,0.1368,0.1204,0.0164,0.1453,0.000118,IDLE,0,0.2007,0.2485,0.0212,0.0409,0.0139,0.0044,0.0004,0.5485,0.2877,0.0489,0.3115,0.0001,0.0001,0.0992,0.2485,0.1003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.3632,0.2909,0.2006,0.0111,0.1435,0.1368,0.3147,0.0342,0.0334,0.1258,1,1,27.7,63.1,435.1
7299,243.543,mp,0.3962,Happiness,STRESS,---,AGREE_STRESS,---,0.1429,0.5952,0.3029,0.0977,0.0126,0.3962,0.1248,0.1203,0.2198,0.0000,0.1010,0.0992,0.1429,0.0977,0.1429,0.1181,0.0197,0.1451,0.000139,IDLE,0,0.2094,0.2555,0.0220,0.0407,0.0143,0.0043,0.0004,0.5484,0.2896,0.0477,0.2934,0.0001,0.0001,0.1058,0.2555,0.0877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,0.0000,0.0000,0.0000,0.0000,0.2052,0.0106,0.1479,0.1429,0.3029,0.0334,0.0365,0.1207,1,1,29.7,63.1,435.1
7300,243.577,mp,0.3889,Happiness,STRESS,---,AGREE_STRESS,---,0.1364,0.5856,0.3164,0.0938,0.0225,0.3889,0.1194,0.1173,0.2135,0.0000,0.0968,0.0956,0.1364,0.0938,0.1364,0.1131,0.0168,0.1450,0.000118,IDLE,0,0.2143,0.2595,0.0229,0.0409,0.0144,0.0042,0.0004,0.5479,0.2895,0.0485,0.2859,0.0001,0.0001,0.1100,0.2595,0.0781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0012,0.0000,0.0225,0.0000,0.0000,0.1993,0.0110,0.1412,0.1364,0.3164,0.0343,0.0353,0.1261,1,1,24.7,63.1,435.1
7301,243.610,mp,0.3815,Happiness,STRESS,---,AGREE_STRESS,---,0.1407,0.5824,0.3160,0.0801,0.0106,0.3815,0.1165,0.1138,0.2109,0.0000,0.0946,0.0937,0.1407,0.0801,0.1407,0.1062,0.0232,0.1447,0.000104,IDLE,0,0.2354,0.2789,0.0231,0.0405,0.0147,0.0042,0.0005,0.5437,0.2900,0.0480,0.2658,0.0002,0.0002,0.1221,0.2789,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0106,0.0000,0.0000,0.0000,0.0000,0.1957,0.0109,0.1377,0.1407,0.3160,0.0348,0.0366,0.1275,1,1,23.8,63.1,435.1
7302,243.643,mp,0.3819,Happiness,STRESS,---,AGREE_STRESS,---,0.1443,0.5850,0.3149,0.0773,0.0205,0.3819,0.1175,0.1143,0.2123,0.0000,0.0958,0.0946,0.1443,0.0773,0.1443,0.1056,0.0271,0.1444,-0.000046,IDLE,0,0.2407,0.2829,0.0234,0.0401,0.0148,0.0042,0.0005,0.5428,0.2899,0.0487,0.2610,0.0002,0.0002,0.1261,0.2829,0.0739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0025,0.0000,0.0205,0.0000,0.0000,0.1953,0.0103,0.1361,0.1443,0.3149,0.0343,0.0362,0.1285,1,1,26.4,63.1,435.1
7303,243.677,mp,0.3633,Happiness,STRESS,---,AGREE_STRESS,---,0.1251,0.5543,0.3365,0.0769,0.0706,0.3633,0.1058,0.1032,0.1965,0.0000,0.0870,0.0846,0.1251,0.0769,0.1251,0.0981,0.0050,0.1437,-0.000188,IDLE,0,0.2362,0.2745,0.0232,0.0396,0.0154,0.0041,0.0004,0.5428,0.2829,0.0510,0.2499,0.0002,0.0002,0.1272,0.2745,0.0613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.0000,0.0706,0.0000,0.0000,0.2001,0.0147,0.1297,0.1251,0.3365,0.0383,0.0435,0.1121,1,1,24.9,63.1,435.1
7304,243.710,mp,0.3741,Happiness,STRESS,---,AGREE_STRESS,---,0.1350,0.5740,0.3377,0.0743,1.5125,0.3741,0.1107,0.1119,0.2046,0.0000,0.1201,0.0881,0.1350,0.0743,0.1350,0.1002,0.0126,0.1431,-0.000275,IDLE,0,0.2595,0.2866,0.0215,0.0390,0.0172,0.0041,0.0005,0.5467,0.2848,0.0627,0.2356,0.0001,0.0001,0.1482,0.2866,0.1118,0.0000,0.0000,0.0000,0.0000,0.0005,0.0009,0.0538,1.5125,0.3485,0.0000,0.0000,0.2040,0.0131,0.0905,0.1350,0.3377,0.0394,0.0394,0.1409,1,1,26.5,63.1,435.1
7305,243.744,mp,0.3737,Happiness,JOY,---,AGREE_JOY,---,0.1189,0.5751,0.3767,0.0716,0.6869,0.3737,0.1000,0.1100,0.1960,0.0000,0.0947,0.0826,0.1189,0.0716,0.1189,0.0923,0.0149,0.1429,-0.000326,IDLE,0,0.2814,0.3060,0.0208,0.0415,0.0158,0.0041,0.0005,0.5599,0.2868,0.0705,0.2369,0.0001,0.0001,0.1631,0.3060,0.1347,0.0000,0.0000,0.0000,0.0000,0.0013,0.0002,0.0000,0.6869,0.2358,0.0390,0.0000,0.1733,0.0140,0.0790,0.1189,0.3767,0.0393,0.0297,0.1692,1,1,26.4,63.1,435.1
7306,243.777,mp,0.2987,Happiness,JOY,---,AGREE_JOY,---,0.0823,0.4485,0.4891,0.0739,0.1830,0.2987,0.0789,0.0952,0.1530,0.0000,0.0670,0.0703,0.0823,0.0739,0.0823,0.0780,0.0169,0.1414,-0.000424,IDLE,0,0.2770,0.3094,0.0250,0.0484,0.0130,0.0041,0.0004,0.5601,0.2888,0.0724,0.2426,0.0001,0.0001,0.1614,0.3094,0.1408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1830,0.0549,0.1705,0.0673,0.1089,0.0189,0.0519,0.0823,0.4891,0.0513,0.0340,0.1636,1,1,27.9,63.1,435.1
7307,243.810,mp,0.3187,Happiness,STRESS,---,AGREE_STRESS,---,0.0877,0.4757,0.4734,0.0833,0.2759,0.3187,0.0859,0.0988,0.1640,0.0000,0.0743,0.0749,0.0877,0.0833,0.0877,0.0854,0.0109,0.1398,-0.000545,IDLE,0,0.2589,0.2950,0.0267,0.0499,0.0135,0.0041,0.0005,0.5531,0.2909,0.0751,0.2518,0.0001,0.0001,0.1510,0.2950,0.1473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0156,0.1952,0.0824,0.2759,0.2819,0.1280,0.0183,0.0623,0.0877,0.4734,0.0466,0.0318,0.1520,1,1,27.6,63.1,435.1
7308,243.844,mp,0.3259,Happiness,STRESS,---,AGREE_STRESS,---,0.0943,0.4836,0.4574,0.0893,0.1757,0.3259,0.0923,0.1038,0.1707,0.0000,0.0775,0.0797,0.0943,0.0893,0.0943,0.0918,0.0124,0.1385,-0.000667,IDLE,0,0.2509,0.2866,0.0261,0.0492,0.0149,0.0041,0.0005,0.5540,0.2924,0.0785,0.2561,0.0001,0.0001,0.1463,0.2866,0.1532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0404,0.1757,0.1009,0.1266,0.1795,0.1366,0.0171,0.0629,0.0943,0.4574,0.0461,0.0339,0.1517,1,1,27.3,63.1,435.1
7309,243.877,mp,0.2777,Disgust,STRESS,---,AGREE_STRESS,---,0.0982,0.3894,0.3259,0.1101,0.0000,0.2777,0.1030,0.0936,0.1600,0.0000,0.0821,0.0819,0.0982,0.1101,0.1101,0.1040,0.0000,0.1369,-0.000810,IDLE,0,0.1462,0.1870,0.0338,0.0513,0.0131,0.0039,0.0005,0.5344,0.2890,0.0644,0.2257,0.0009,0.0010,0.0977,0.1870,0.0416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6245,0.2051,0.0153,0.3259,0.0982,0.1779,0.0565,0.0699,0.0512,1,1,21.9,63.1,435.1
7310,243.910,mp,0.2619,Disgust,STRESS,---,AMBIGUOUS,---,0.1248,0.3451,0.3123,0.1371,0.0001,0.2619,0.1297,0.1147,0.1726,0.0000,0.1035,0.1064,0.1248,0.1371,0.1371,0.1308,0.0169,0.1357,-0.000904,IDLE,0,0.0419,0.0834,0.0339,0.0519,0.0126,0.0039,0.0005,0.5515,0.2954,0.0565,0.1813,0.0020,0.0027,0.0474,0.0834,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.8083,0.1799,0.0131,0.3123,0.1248,0.1511,0.0595,0.1096,0.0496,1,1,25.3,63.1,435.1
7311,243.944,mp,0.2706,Disgust,STRESS,---,AMBIGUOUS,---,0.1280,0.3505,0.3099,0.1506,0.3844,0.2706,0.1371,0.1217,0.1793,0.0000,0.1169,0.1129,0.1280,0.1506,0.1506,0.1389,0.0222,0.1348,-0.000961,IDLE,0,0.0189,0.0651,0.0408,0.0565,0.0113,0.0040,0.0005,0.5489,0.3079,0.0693,0.1862,0.0026,0.0038,0.0411,0.0651,0.0133,0.0000,0.0000,0.0000,0.0000,0.0016,0.0013,0.0000,0.0000,0.3844,0.1476,0.4068,0.1763,0.0136,0.3099,0.1280,0.1582,0.0587,0.1042,0.0511,1,1,26.9,64.3,435.1
7312,243.977,mp,0.2859,Disgust,STRESS,---,AGREE_STRESS,---,0.1028,0.3755,0.3294,0.1516,0.0288,0.2859,0.1223,0.1108,0.1720,0.0000,0.0974,0.0977,0.1028,0.1516,0.1516,0.1248,0.0000,0.1348,-0.000886,IDLE,0,0.0065,0.0523,0.0404,0.0559,0.0112,0.0040,0.0006,0.5513,0.3076,0.0703,0.1711,0.0028,0.0041,0.0348,0.0523,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0288,0.0000,0.0293,0.2009,0.0154,0.3294,0.1028,0.1623,0.0599,0.0840,0.0454,1,1,24.2,64.3,435.1
7313,244.010,mp,0.3095,Fear,STRESS,---,AGREE_STRESS,---,0.2474,0.4056,0.2474,0.1654,1.0999,0.3095,0.2146,0.1869,0.2544,0.3095,0.1953,0.1756,0.2474,0.1654,0.2474,0.2023,0.1385,0.1358,-0.000732,IDLE,0,-0.0025,0.0450,0.0428,0.0543,0.0100,0.0042,0.0006,0.5570,0.3073,0.0670,0.2078,0.0018,0.0030,0.0278,0.0450,0.0267,0.0000,0.0000,0.0000,0.0000,0.0054,0.0023,0.0000,0.4979,0.0000,1.0999,0.4122,0.1816,0.0045,0.1046,0.2474,0.0935,0.0567,0.2030,0.1087,1,1,25.7,64.3,435.1
7314,244.044,mp,0.3196,Fear,STRESS,---,AGREE_STRESS,---,0.2244,0.4068,0.2244,0.1889,2.1501,0.3196,0.2102,0.1875,0.2502,0.3196,0.2118,0.1683,0.2244,0.1889,0.2244,0.2059,0.1048,0.1368,-0.000609,IDLE,0,-0.0015,0.0467,0.0433,0.0546,0.0101,0.0043,0.0007,0.5588,0.3091,0.0739,0.2795,0.0010,0.0016,0.0265,0.0467,0.0565,0.0000,0.0000,0.0000,0.0000,0.0042,0.0020,0.0044,0.8929,0.2078,2.1501,0.7046,0.1993,0.0042,0.0836,0.2244,0.1217,0.0571,0.1988,0.1110,1,1,27.8,64.3,435.1
7315,244.077,mp,0.3503,Fear,STRESS,---,AGREE_STRESS,---,0.2260,0.4665,0.2260,0.1761,0.7926,0.3503,0.2061,0.1881,0.2591,0.3503,0.1817,0.1618,0.2260,0.1761,0.2260,0.1995,0.0972,0.1377,-0.000364,IDLE,0,0.0164,0.0636,0.0441,0.0542,0.0100,0.0043,0.0007,0.5550,0.3214,0.0704,0.2466,0.0008,0.0012,0.0362,0.0636,0.0830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7926,0.0000,0.0000,0.0000,0.2147,0.0043,0.1044,0.2260,0.1011,0.0551,0.1581,0.1364,1,1,27.6,64.3,435.1
7316,244.111,mp,0.3477,Fear,STRESS,---,AGREE_STRESS,---,0.2247,0.4643,0.2247,0.1729,0.3632,0.3477,0.2040,0.1852,0.2571,0.3477,0.1715,0.1592,0.2247,0.1729,0.2247,0.1971,0.0929,0.1383,-0.000153,IDLE,0,0.0262,0.0717,0.0429,0.0517,0.0102,0.0042,0.0007,0.5504,0.3204,0.0698,0.2469,0.0007,0.0010,0.0398,0.0717,0.0951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,0.3632,0.0000,0.0093,0.0000,0.2196,0.0043,0.1093,0.2247,0.1005,0.0545,0.1564,0.1307,1,1,28.0,64.3,435.1
7317,244.144,mp,0.3571,Fear,STRESS,---,AGREE_STRESS,---,0.2424,0.4811,0.2424,0.1710,0.1933,0.3571,0.2139,0.1923,0.2687,0.3571,0.1764,0.1673,0.2424,0.1710,0.2424,0.2036,0.1118,0.1399,0.000140,IDLE,0,0.0314,0.0771,0.0432,0.0513,0.0100,0.0041,0.0007,0.5490,0.3210,0.0693,0.2471,0.0006,0.0010,0.0421,0.0771,0.1015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1933,0.0000,0.0049,0.0000,0.2176,0.0041,0.1088,0.2424,0.0937,0.0513,0.1475,0.1346,1,1,27.1,64.3,435.1
7318,244.177,mp,0.3517,Fear,STRESS,---,AGREE_STRESS,---,0.2417,0.4733,0.2417,0.1695,0.0961,0.3517,0.2128,0.1916,0.2664,0.3517,0.1736,0.1674,0.2417,0.1695,0.2417,0.2024,0.1137,0.1405,0.000369,IDLE,0,0.0356,0.0801,0.0421,0.0497,0.0102,0.0041,0.0007,0.5484,0.3181,0.0697,0.2468,0.0006,0.0009,0.0434,0.0801,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0072,0.0961,0.0105,0.0000,0.0000,0.2133,0.0042,0.1060,0.2417,0.0962,0.0524,0.1506,0.1357,1,1,25.5,64.3,435.1
