# session_start_utc=2026-05-02T13:24:48.337726+00:00
frame_idx,timestamp,r,g,b,face_detected,bbox
7272,242.4993,65.78,37.952,38.084,1,"266,238,410,334"
7273,242.5314,65.403,37.795,37.803,1,"268,239,409,333"
7274,242.5631,65.59,37.761,38.07,1,"268,239,409,333"
7275,242.5993,65.29,37.582,37.801,1,"264,239,407,334"
7276,242.6315,65.904,37.915,38.138,1,"267,240,407,334"
7277,242.6632,65.835,37.901,37.788,1,"267,241,408,335"
7278,242.6993,65.808,37.874,38.159,1,"267,240,407,334"
7279,242.7314,65.193,37.643,37.764,1,"267,239,408,333"
7280,242.7632,65.356,37.607,38.056,1,"264,239,407,334"
7281,242.7955,66.458,38.442,38.429,1,"264,241,412,339"
7282,242.8315,66.835,38.427,38.628,1,"267,242,411,338"
7283,242.8632,65.618,37.883,38.058,1,"267,241,408,335"
7284,242.8952,66.364,38.242,38.276,1,"260,240,409,339"
7285,242.9312,65.949,38.161,37.971,1,"260,240,409,339"
7286,242.9633,66.361,38.194,38.368,1,"260,240,409,339"
7287,242.9956,65.86,38.187,38.049,1,"262,240,411,339"
7288,243.0312,66.063,38.242,38.319,1,"262,240,411,339"
7289,243.0632,66.75,38.83,38.552,1,"262,241,415,343"
7290,243.0956,66.44,38.338,38.525,1,"260,239,413,341"
7291,243.132,66.798,38.658,38.508,1,"261,241,414,343"
7292,243.1632,66.231,38.139,38.358,1,"264,241,412,339"
7293,243.1953,66.634,38.457,38.339,1,"265,242,414,341"
7294,243.2317,66.793,38.43,38.627,1,"265,242,414,341"
7295,243.2632,66.623,38.461,38.323,1,"259,241,412,343"
7296,243.2954,66.647,38.255,38.472,1,"265,242,414,341"
7297,243.3313,67.605,39.017,39.026,1,"263,244,416,346"
7298,243.3633,67.888,39.064,39.183,1,"263,244,416,346"
7299,243.3952,67.604,39.072,38.78,1,"263,244,416,346"
7300,243.4274,66.575,38.311,38.344,1,"265,242,414,341"
7301,243.4632,65.734,38.031,37.773,1,"266,241,414,339"
7302,243.4954,0.0,0.0,0.0,0,
7303,243.5273,0.0,0.0,0.0,0,
7304,243.5631,0.0,0.0,0.0,0,
7305,243.5952,0.0,0.0,0.0,0,
7306,243.6276,0.0,0.0,0.0,0,
7307,243.6635,0.0,0.0,0.0,0,
7308,243.6953,0.0,0.0,0.0,0,
7309,243.7275,0.0,0.0,0.0,0,
7310,243.7632,0.0,0.0,0.0,0,
7311,243.7954,0.0,0.0,0.0,0,
7312,243.8272,0.0,0.0,0.0,0,
7313,243.8632,0.0,0.0,0.0,0,
7314,243.8954,0.0,0.0,0.0,0,
7315,243.9273,66.555,38.295,38.358,1,"262,241,411,340"
7316,243.9593,0.0,0.0,0.0,0,
7317,243.9953,66.319,38.237,38.09,1,"262,241,411,340"
7318,244.0274,66.071,37.86,37.999,1,"268,242,408,336"
7319,244.0596,66.09,38.093,37.959,1,"268,243,409,337"
7320,244.0953,65.925,38.022,38.205,1,"264,239,414,338"
7321,244.1273,66.187,38.092,38.08,1,"266,241,410,337"
7322,244.1593,67.119,38.572,38.906,1,"263,239,416,341"
7323,244.1953,66.037,38.097,38.117,1,"266,241,410,337"
7324,244.2274,65.75,37.927,38.341,1,"264,238,413,337"
7325,244.2595,65.426,37.789,38.023,1,"266,239,412,336"
7326,244.2954,65.688,37.851,38.3,1,"264,238,413,337"
7327,244.3274,65.872,38.23,38.222,1,"264,238,417,340"
7328,244.3595,66.281,38.253,38.451,1,"265,238,418,340"
7329,244.3953,0.0,0.0,0.0,0,
7330,244.4273,66.106,38.149,38.45,1,"261,238,414,340"
7331,244.4593,65.769,38.129,38.264,1,"261,238,414,340"
7332,244.4917,65.899,37.922,38.312,1,"258,238,411,340"
7333,244.5274,0.0,0.0,0.0,0,
7334,244.5594,65.952,38.12,38.518,1,"258,238,411,340"
7335,244.5912,64.775,37.564,37.908,1,"259,238,408,337"
7336,244.6272,66.021,38.117,38.463,1,"258,238,411,340"
7337,244.6593,65.247,37.62,37.856,1,"259,238,408,337"
7338,244.6915,65.502,37.705,38.163,1,"259,238,408,337"
7339,244.7272,64.909,37.453,37.724,1,"260,237,409,336"
7340,244.7592,65.312,37.786,38.082,1,"263,237,412,336"
7341,244.7913,66.036,38.36,38.187,1,"260,240,409,339"
7342,244.8272,65.432,37.816,37.971,1,"262,238,410,336"
7343,244.8592,65.229,37.7,37.855,1,"262,238,410,336"
7344,244.8915,64.964,37.74,37.697,1,"263,237,412,336"
7345,244.9272,0.0,0.0,0.0,0,
7346,244.9592,65.153,37.701,38.003,1,"263,237,412,336"
7347,244.9912,63.853,37.167,37.232,1,"266,236,410,332"
7348,245.0236,64.214,37.115,37.554,1,"263,235,411,333"
7349,245.0594,65.796,37.947,37.963,1,"265,239,410,336"
7350,245.0912,65.876,37.952,38.144,1,"263,237,412,336"
7351,245.1236,66.104,38.176,38.041,1,"265,239,410,336"
7352,245.1592,66.028,37.919,38.118,1,"266,238,410,334"
7353,245.1916,65.591,37.941,37.872,1,"266,238,410,334"
7354,245.2233,65.601,37.798,38.136,1,"266,237,410,333"
7355,245.2592,65.332,37.862,37.935,1,"263,234,416,336"
7356,245.2913,64.871,37.674,38.034,1,"263,235,411,333"
7357,245.3233,65.333,38.013,37.887,1,"266,237,410,333"
7358,245.3593,66.515,38.654,38.684,1,"268,237,415,335"
7359,245.3915,65.659,38.317,38.071,1,"266,236,414,334"
7360,245.4236,66.207,38.367,38.449,1,"266,236,414,334"
7361,245.4592,65.748,38.332,38.147,1,"266,236,414,334"
7362,245.4914,66.061,38.277,38.535,1,"266,236,414,334"
7363,245.5234,67.252,38.952,38.842,1,"267,241,411,337"
7364,245.5592,67.627,38.958,39.067,1,"267,241,411,337"
7365,245.5912,67.46,38.99,38.973,1,"267,241,411,337"
7366,245.6233,67.096,38.65,38.979,1,"267,241,408,335"
7367,245.6551,67.742,38.969,38.905,1,"269,242,412,337"
7368,245.6914,67.654,39.244,39.061,1,"269,242,412,337"
7369,245.7233,67.411,39.211,38.657,1,"267,241,411,337"
7370,245.7552,66.953,38.894,38.687,1,"269,238,413,334"
7371,245.7913,66.811,39.04,38.523,1,"268,237,415,335"
7372,245.8234,65.446,38.094,38.163,1,"267,233,415,331"
7373,245.8555,67.108,39.035,38.645,1,"269,239,412,334"
7374,245.8912,67.482,39.146,39.07,1,"269,239,412,334"
7375,245.9233,67.369,39.184,38.896,1,"267,237,414,335"
7376,245.9554,66.047,38.349,38.463,1,"266,233,414,331"
7377,245.9913,67.75,39.296,39.037,1,"267,237,414,335"
7378,246.0233,67.11,38.761,38.824,1,"268,236,411,331"
7379,246.0552,66.209,38.237,38.277,1,"269,237,407,328"
7380,246.0913,65.499,38.066,38.086,1,"266,232,410,328"
7381,246.1235,0.0,0.0,0.0,0,
7382,246.1553,66.971,38.702,38.67,1,"269,239,407,330"
7383,246.1873,65.17,38.004,37.801,1,"266,232,410,328"
7384,246.2232,65.612,37.978,38.212,1,"268,233,409,327"
7385,246.2556,65.1,37.95,37.827,1,"266,232,410,328"
7386,246.2872,0.0,0.0,0.0,0,
7387,246.3231,65.914,38.355,38.234,1,"265,230,418,332"
7388,246.3552,0.0,0.0,0.0,0,
7389,246.3873,66.979,38.884,38.735,1,"268,235,411,330"
7390,246.4232,67.279,39.004,38.971,1,"266,235,410,331"
7391,246.4554,67.496,39.144,38.869,1,"266,236,410,332"
7392,246.4872,67.358,39.136,38.842,1,"268,235,411,330"
7393,246.5233,67.674,39.442,38.934,1,"266,235,414,333"
7394,246.5551,67.424,39.008,38.845,1,"268,235,411,330"
7395,246.5876,0.0,0.0,0.0,0,
7396,246.6233,67.22,38.853,38.901,1,"267,235,408,329"
7397,246.6553,67.3,39.118,38.974,1,"270,235,413,330"
7398,246.6871,66.601,38.661,38.625,1,"269,234,407,327"
7399,246.7195,67.286,39.148,38.703,1,"266,235,410,331"
7400,246.7552,67.577,39.127,38.96,1,"267,235,411,331"
7401,246.7873,68.512,39.94,39.366,1,"263,234,416,336"
7402,246.8192,68.991,39.991,39.868,1,"263,234,416,336"
7403,246.8554,68.139,39.418,39.209,1,"266,236,410,332"
7404,246.8876,67.898,39.142,38.975,1,"268,236,409,330"
7405,246.9193,68.296,39.562,39.023,1,"268,237,412,333"
7406,246.9556,68.982,39.797,39.521,1,"270,240,411,334"
7407,246.9876,67.862,39.31,38.888,1,"269,237,410,331"
7408,247.0192,68.674,39.649,39.506,1,"268,237,412,333"
7409,247.0552,68.489,39.549,39.258,1,"271,238,411,332"
7410,247.0872,67.645,39.014,39.194,1,"268,235,409,329"
7411,247.1192,67.695,38.997,38.821,1,"267,236,405,329"
7412,247.1554,68.355,39.367,39.437,1,"269,237,410,331"
7413,247.1873,68.449,39.37,39.263,1,"271,240,408,331"
7414,247.2193,67.005,38.492,38.933,1,"269,235,406,326"
7415,247.2553,67.326,38.992,38.87,1,"269,236,407,329"
7416,247.2873,67.223,38.908,38.806,1,"270,237,407,328"
7417,247.3193,66.885,38.953,38.661,1,"270,237,407,328"
7418,247.3514,67.47,39.151,38.948,1,"270,236,408,329"
7419,247.3877,66.796,38.85,38.512,1,"270,237,407,328"
7420,247.4191,67.636,39.089,39.152,1,"270,238,408,329"
7421,247.4513,67.264,38.935,38.685,1,"272,238,410,329"
7422,247.4872,67.626,38.987,39.118,1,"270,236,408,329"
7423,247.5192,67.38,39.005,38.751,1,"271,238,409,329"
7424,247.5514,68.182,39.303,39.274,1,"271,240,408,331"
7425,247.5873,67.669,38.968,38.865,1,"274,240,408,329"
7426,247.6193,67.238,38.601,38.939,1,"269,237,406,328"
7427,247.6513,68.163,39.513,39.259,1,"268,237,412,333"
7428,247.6872,68.453,39.406,39.592,1,"268,237,412,333"
7429,247.7194,66.875,38.697,38.539,1,"268,235,409,329"
7430,247.7512,68.049,39.318,39.257,1,"266,235,414,333"
7431,247.7872,66.114,38.347,38.337,1,"266,232,411,329"
7432,247.8193,67.498,38.95,39.107,1,"269,236,410,330"
7433,247.8514,66.371,38.611,38.428,1,"265,232,414,331"
7434,247.8835,67.827,39.269,39.085,1,"267,236,411,332"
7435,247.9192,66.342,38.512,38.562,1,"266,233,411,330"
7436,247.9513,67.074,38.792,39.064,1,"267,234,412,331"
7437,247.9835,68.214,39.703,39.484,1,"268,237,415,335"
7438,248.0193,68.953,39.88,39.824,1,"270,240,413,335"
7439,248.0514,68.524,39.74,39.484,1,"270,240,413,335"
7440,248.0832,68.352,39.382,39.279,1,"268,237,415,335"
7441,248.1194,68.543,39.398,39.058,1,"270,240,413,335"
7442,248.1512,68.684,39.462,39.302,1,"270,240,413,335"
7443,248.1834,68.432,39.318,39.168,1,"270,240,413,335"
7444,248.2192,68.645,39.468,39.615,1,"270,240,413,335"
7445,248.2512,67.796,39.4,39.068,1,"270,240,413,335"
7446,248.2832,68.316,39.446,39.53,1,"274,240,415,334"
7447,248.3193,67.739,39.282,39.158,1,"270,240,413,335"
7448,248.3514,68.059,39.415,39.421,1,"270,240,413,335"
7449,248.3832,67.609,39.215,39.055,1,"274,240,415,334"
7450,248.4152,67.761,39.21,39.209,1,"268,237,415,335"
7451,248.4512,67.82,39.334,38.89,1,"270,240,413,335"
7452,248.4836,67.956,39.382,39.391,1,"270,240,413,335"
7453,248.5153,67.886,39.337,39.258,1,"271,241,412,335"
7454,248.5515,68.206,39.342,39.471,1,"270,240,413,335"
7455,248.5832,67.914,39.283,39.124,1,"270,240,413,335"
7456,248.6152,67.371,38.638,38.977,1,"270,238,411,332"
7457,248.6513,67.461,39.016,39.044,1,"268,237,415,335"
7458,248.6834,68.44,39.313,39.672,1,"270,242,410,336"
7459,248.7152,67.812,39.043,39.17,1,"271,244,409,335"
7460,248.7513,68.692,39.544,39.763,1,"270,242,413,337"
7461,248.7833,67.969,39.181,38.967,1,"270,240,410,334"
7462,248.8153,68.084,39.28,39.379,1,"268,237,415,335"
7463,248.8516,0.0,0.0,0.0,0,
7464,248.8834,69.244,39.928,39.584,1,"272,244,412,338"
7465,248.9152,67.436,39.049,38.7,1,"268,237,415,335"
7466,248.9513,67.139,38.762,38.766,1,"266,236,414,334"
7467,248.9835,67.493,39.075,38.762,1,"268,239,412,335"
7468,249.0153,67.274,38.659,38.784,1,"266,236,414,334"
7469,249.0474,67.046,38.813,38.628,1,"266,236,414,334"
7470,249.0832,67.331,38.795,38.969,1,"266,236,414,334"
7471,249.1156,66.32,38.537,38.406,1,"265,234,414,333"
7472,249.1472,67.362,38.876,39.168,1,"266,236,414,334"
7473,249.1834,66.226,38.414,38.467,1,"265,234,414,333"
7474,249.2153,67.909,39.169,39.264,1,"267,238,412,335"
7475,249.2472,67.491,39.131,39.019,1,"267,238,412,335"
7476,249.2835,67.488,39.106,38.968,1,"267,238,412,335"
7477,249.3152,67.213,38.978,38.727,1,"267,238,412,335"
7478,249.3472,66.018,38.027,38.297,1,"263,232,416,334"
7479,249.3836,67.47,39.11,38.719,1,"266,238,411,335"
7480,249.4152,68.294,39.387,39.153,1,"269,240,413,336"
7481,249.4472,67.48,39.138,38.786,1,"266,238,411,335"
7482,249.4833,65.987,38.299,38.261,1,"263,232,416,334"
7483,249.5157,66.542,38.726,38.363,1,"267,235,415,333"
7484,249.5474,66.798,38.748,38.491,1,"265,234,414,333"
7485,249.5792,66.459,38.736,38.289,1,"265,234,414,333"
7486,249.6152,67.037,38.773,38.708,1,"265,234,414,333"
7487,249.6477,66.789,38.762,38.305,1,"265,234,414,333"
7488,249.6793,67.643,39.166,38.997,1,"267,237,411,333"
7489,249.7152,66.883,38.876,38.554,1,"265,234,414,333"
7490,249.7473,67.486,38.904,38.935,1,"267,236,411,332"
7491,249.7795,67.722,39.355,38.889,1,"266,236,414,334"
7492,249.8152,68.319,39.44,39.39,1,"266,236,414,334"
7493,249.8473,68.085,39.531,39.151,1,"269,237,411,332"
7494,249.8792,68.603,39.713,39.476,1,"266,236,414,334"
7495,249.9152,68.535,39.806,39.263,1,"263,234,416,336"
7496,249.9476,67.816,39.003,39.027,1,"270,236,411,330"
7497,249.9793,67.831,39.299,38.901,1,"266,235,414,333"
7498,250.0152,68.185,39.354,39.169,1,"266,235,414,333"
7499,250.0472,67.331,38.889,38.297,1,"269,236,410,330"
7500,250.0793,68.087,39.614,39.224,1,"268,237,412,333"
7501,250.1113,67.234,38.992,38.677,1,"272,238,410,329"
7502,250.1473,68.476,39.629,39.424,1,"270,237,413,332"
7503,250.1797,68.314,39.662,39.166,1,"270,238,411,332"
7504,250.2113,68.696,39.59,39.596,1,"272,238,410,331"
7505,250.2472,68.981,39.895,39.403,1,"271,239,412,333"
7506,250.2793,69.368,39.799,39.687,1,"272,241,410,332"
7507,250.3113,68.982,40.037,39.41,1,"271,238,411,332"
7508,250.3472,68.785,39.928,39.574,1,"269,236,412,331"
7509,250.3794,69.205,40.113,39.691,1,"270,237,413,332"
7510,250.4113,69.409,40.087,39.917,1,"270,237,410,331"
7511,250.4473,68.687,39.71,39.311,1,"270,239,408,330"
7512,250.4792,69.45,40.486,39.953,1,"271,238,411,332"
7513,250.5112,67.981,39.717,38.946,1,"270,237,405,328"
7514,250.5474,68.242,39.521,39.355,1,"269,236,407,328"
7515,250.5795,69.386,40.178,39.64,1,"272,240,407,331"
7516,250.6113,70.279,40.555,40.177,1,"272,242,410,334"
7517,250.6473,69.323,39.998,39.631,1,"268,236,408,330"
7518,250.6793,69.648,40.329,40.12,1,"263,234,410,332"
7519,250.7112,68.989,40.16,39.565,1,"266,235,409,330"
7520,250.7433,69.712,40.266,40.178,1,"268,236,408,330"
7521,250.7794,69.898,40.563,40.019,1,"268,238,408,332"
7522,250.8113,69.692,40.316,40.017,1,"263,234,410,332"
7523,250.8433,69.786,40.479,39.826,1,"266,237,409,332"
7524,250.8795,69.52,40.255,39.544,1,"268,236,408,330"
7525,250.9113,69.263,40.154,39.459,1,"270,239,408,330"
7526,250.9433,70.297,40.481,40.103,1,"273,241,408,332"
7527,250.9793,70.313,40.76,40.02,1,"271,242,409,334"
7528,251.0117,70.042,40.417,40.121,1,"268,238,408,332"
7529,251.0432,69.815,40.417,39.79,1,"268,238,408,332"
7530,251.0796,68.883,39.838,39.767,1,"267,236,408,329"
7531,251.1113,69.252,40.213,39.814,1,"270,240,408,331"
7532,251.1432,68.858,39.947,39.948,1,"266,233,412,330"
7533,251.1792,70.16,40.668,40.183,1,"269,237,411,332"
7534,251.2116,70.254,40.456,40.367,1,"266,235,410,331"
7535,251.2434,70.235,40.53,40.237,1,"265,235,411,332"
7536,251.2756,70.51,40.771,40.263,1,"266,236,410,332"
7537,251.3112,70.409,40.72,39.782,1,"268,237,409,331"
7538,251.3432,69.786,40.397,39.988,1,"266,233,412,330"
7539,251.3752,70.188,40.746,40.074,1,"267,235,412,332"
7540,251.4112,70.223,40.592,40.242,1,"269,235,413,331"
7541,251.4432,70.029,40.569,39.934,1,"267,235,412,332"
7542,251.4757,69.781,40.307,40.041,1,"268,238,409,331"
7543,251.5113,69.296,40.326,39.769,1,"269,236,411,331"
7544,251.5432,68.416,39.708,39.825,1,"268,234,409,328"
7545,251.5754,68.516,39.917,39.59,1,"268,235,410,330"
7546,251.6112,68.542,39.817,39.581,1,"265,234,409,330"
7547,251.6433,68.437,39.84,39.302,1,"268,235,410,330"
7548,251.6754,68.306,39.53,39.177,1,"270,236,408,329"
7549,251.7116,67.461,39.173,38.752,1,"271,237,408,328"
7550,251.7432,68.05,39.385,39.055,1,"270,236,408,329"
7551,251.7753,67.694,39.304,38.742,1,"270,236,408,329"
7552,251.8073,67.983,39.267,39.218,1,"271,238,409,329"
7553,251.8433,67.913,39.49,39.118,1,"271,237,411,331"
7554,251.8753,67.628,39.108,39.02,1,"270,236,408,329"
7555,251.9072,67.775,39.436,38.87,1,"271,237,411,331"
7556,251.9432,67.241,38.989,38.78,1,"271,238,409,329"
7557,251.9753,66.919,38.98,38.559,1,"271,238,409,329"
7558,252.0072,67.367,38.887,39.007,1,"271,238,409,329"
7559,252.0432,67.158,38.895,38.677,1,"270,236,408,329"
7560,252.0752,67.248,38.955,39.04,1,"270,236,408,329"
7561,252.1077,68.049,39.57,39.183,1,"268,237,412,333"
7562,252.1436,67.431,39.053,39.129,1,"269,236,410,330"
7563,252.1755,68.02,39.569,38.96,1,"271,238,411,332"
7564,252.2073,68.203,39.349,39.183,1,"272,237,412,331"
7565,252.2431,67.914,39.454,38.863,1,"273,241,411,332"
7566,252.2754,67.766,39.246,39.05,1,"272,237,412,331"
7567,252.3073,67.314,39.093,38.691,1,"272,237,412,331"
7568,252.3433,67.076,38.703,38.753,1,"270,236,411,330"
7569,252.3752,67.199,38.884,38.575,1,"272,237,412,331"
7570,252.4074,67.123,38.962,38.881,1,"268,236,412,332"
7571,252.4393,66.744,38.893,38.538,1,"268,236,412,332"
7572,252.4755,66.001,38.205,38.214,1,"270,233,414,329"
7573,252.5072,67.088,38.762,38.575,1,"272,237,412,331"
7574,252.5393,66.586,38.552,38.722,1,"269,236,410,330"
7575,252.5752,67.35,39.043,38.799,1,"266,236,414,334"
7576,252.6076,67.305,38.967,38.899,1,"268,236,412,332"
7577,252.6392,66.978,38.81,38.681,1,"268,236,412,332"
7578,252.6754,67.245,38.942,39.014,1,"268,236,412,332"
7579,252.7072,66.013,38.369,38.363,1,"269,235,410,329"
7580,252.7397,66.28,38.413,38.549,1,"269,235,410,329"
7581,252.7754,67.072,39.27,38.961,1,"263,234,416,336"
7582,252.8072,66.87,38.983,38.98,1,"270,236,413,331"
7583,252.8392,66.539,38.775,38.553,1,"270,236,413,331"
7584,252.8755,66.804,38.927,38.564,1,"270,236,413,331"
7585,252.9072,66.606,38.763,38.28,1,"270,236,413,331"
7586,252.9392,66.582,38.746,38.613,1,"271,236,411,330"
7587,252.9712,66.14,38.47,38.178,1,"271,236,411,330"
7588,253.0074,66.398,38.62,38.516,1,"271,236,411,330"
7589,253.0396,66.232,38.554,38.3,1,"271,236,411,330"
7590,253.0714,67.06,38.848,38.786,1,"268,236,412,332"
7591,253.1075,66.939,38.873,38.599,1,"268,236,412,332"
7592,253.1394,66.507,38.449,38.367,1,"270,236,408,329"
7593,253.1717,67.329,39.051,38.753,1,"270,239,408,332"
7594,253.2073,67.4,39.239,39.12,1,"263,234,416,336"
7595,253.2396,66.579,38.954,38.515,1,"268,236,412,332"
7596,253.2712,67.925,39.171,39.35,1,"270,240,408,333"
7597,253.3072,66.545,38.631,38.652,1,"270,236,411,330"
7598,253.3392,66.866,38.601,38.793,1,"269,236,410,330"
7599,253.3713,68.032,39.605,39.233,1,"268,237,415,335"
7600,253.4073,68.369,39.627,39.57,1,"268,237,415,335"
7601,253.4393,68.623,39.772,39.458,1,"271,241,411,335"
7602,253.4712,67.739,39.23,39.344,1,"266,236,414,334"
7603,253.5033,66.792,38.935,38.602,1,"267,236,411,332"
7604,253.5393,67.697,39.289,39.212,1,"263,234,416,336"
7605,253.5712,0.0,0.0,0.0,0,
7606,253.6033,67.005,38.748,38.751,1,"269,236,412,331"
7607,253.6393,66.848,38.961,38.357,1,"267,236,411,332"
7608,253.6714,66.888,38.863,38.763,1,"265,234,414,333"
7609,253.7032,65.98,38.394,38.035,1,"269,235,410,329"
7610,253.7397,67.62,39.359,39.176,1,"263,234,416,336"
7611,253.7711,67.9,39.372,39.114,1,"268,238,412,334"
7612,253.8034,67.426,39.003,39.171,1,"265,234,414,333"
7613,253.8393,66.368,38.635,38.318,1,"270,235,411,329"
7614,253.8716,67.27,39.111,39.077,1,"265,232,418,334"
7615,253.9032,67.271,39.053,38.856,1,"270,235,414,331"
7616,253.9394,67.355,38.929,39.071,1,"268,235,410,330"
7617,253.9713,67.783,39.332,39.197,1,"272,237,412,331"
7618,254.0033,67.633,38.974,39.276,1,"272,238,410,329"
7619,254.0396,68.014,39.406,39.384,1,"270,237,413,332"
7620,254.0714,68.24,39.685,39.578,1,"270,237,413,332"
7621,254.1033,68.086,39.509,39.34,1,"270,236,414,332"
7622,254.1356,67.569,38.99,39.182,1,"271,235,412,329"
7623,254.1714,67.194,38.881,38.609,1,"271,235,412,329"
7624,254.2032,68.182,39.434,39.346,1,"270,236,414,332"
7625,254.2352,68.025,39.392,38.998,1,"270,236,414,332"
7626,254.2712,67.891,38.967,39.098,1,"270,236,411,330"
7627,254.3032,68.062,39.17,39.1,1,"271,240,409,331"
7628,254.3355,68.814,39.568,39.666,1,"270,237,413,332"
7629,254.3714,68.184,39.489,39.052,1,"269,236,412,331"
7630,254.4032,68.704,39.626,39.582,1,"269,236,412,331"
7631,254.4354,68.104,39.485,39.113,1,"269,236,409,330"
7632,254.4713,68.288,39.407,39.116,1,"270,238,408,329"
7633,254.5037,68.159,39.528,39.061,1,"269,236,410,330"
7634,254.5353,68.477,39.624,39.457,1,"270,237,408,329"
7635,254.5713,68.46,39.771,39.254,1,"270,239,408,330"
7636,254.6032,68.92,39.798,39.662,1,"270,239,408,330"
7637,254.6357,69.281,40.331,39.719,1,"270,237,413,332"
7638,254.6672,70.13,40.523,40.299,1,"268,237,412,333"
7639,254.7033,69.384,40.261,39.798,1,"270,237,410,331"
7640,254.7353,67.824,39.246,39.242,1,"268,234,406,326"
7641,254.7673,70.267,40.969,40.432,1,"268,237,415,335"
7642,254.8033,69.714,40.298,40.148,1,"270,237,410,331"
7643,254.8355,68.979,40.044,39.81,1,"270,236,411,330"
7644,254.8672,67.556,39.263,39.058,1,"269,233,410,326"
7645,254.9032,69.28,40.442,39.763,1,"270,236,414,332"
7646,254.9354,68.656,39.778,39.435,1,"269,232,414,329"
7647,254.9672,69.06,40.12,39.601,1,"270,235,412,330"
7648,255.0035,68.334,39.577,39.279,1,"267,232,411,328"
7649,255.0352,68.132,39.503,38.986,1,"269,233,410,327"
7650,255.0672,69.215,39.834,39.757,1,"269,235,410,329"
7651,255.1033,67.893,39.31,38.787,1,"267,233,408,326"
7652,255.1356,69.774,40.227,40.024,1,"268,237,406,330"
7653,255.1673,68.267,39.664,39.267,1,"265,230,413,328"
7654,255.1994,69.578,40.3,40.044,1,"261,230,414,332"
7655,255.2352,69.563,40.293,39.63,1,"267,233,411,329"
7656,255.2671,0.0,0.0,0.0,0,
7657,255.2994,70.749,40.786,40.025,1,"268,239,409,333"
7658,255.3355,68.718,39.533,39.207,1,"266,231,409,326"
7659,255.3673,68.34,39.617,38.914,1,"268,232,409,326"
7660,255.3995,70.537,40.827,40.14,1,"265,234,414,333"
7661,255.4356,68.638,39.87,39.231,1,"267,231,412,328"
7662,255.4673,68.223,39.485,39.264,1,"267,231,409,326"
7663,255.4994,69.457,40.444,39.698,1,"266,234,411,331"
7664,255.5352,68.237,39.367,39.174,1,"267,230,411,326"
7665,255.5672,66.946,38.98,38.514,1,"265,228,410,325"
7666,255.5993,68.444,39.682,39.304,1,"264,230,411,328"
7667,255.6356,67.252,39.252,38.832,1,"267,229,413,326"
7668,255.6672,66.281,38.317,38.41,1,"265,226,411,323"
7669,255.6995,68.507,39.57,39.302,1,"268,233,409,327"
7670,255.7353,68.124,39.435,39.481,1,"263,229,412,328"
7671,255.7675,67.457,39.057,38.943,1,"264,229,410,326"
7672,255.7994,68.788,39.777,39.776,1,"265,231,410,328"
7673,255.8315,68.468,39.653,39.286,1,"267,232,409,327"
7674,255.8673,69.108,39.956,39.945,1,"266,231,412,328"
7675,255.8992,69.095,40.117,39.764,1,"266,231,412,328"
7676,255.9313,69.144,39.971,39.972,1,"262,230,411,329"
7677,255.9673,68.737,39.883,39.477,1,"265,231,409,327"
7678,255.9992,68.475,39.664,39.589,1,"264,229,410,326"
7679,256.0313,68.193,39.455,39.283,1,"264,229,410,326"
7680,256.0672,69.62,40.406,39.583,1,"266,231,413,329"
7681,256.0994,70.189,40.736,39.774,1,"270,234,414,330"
7682,256.1312,70.224,40.506,39.83,1,"270,232,415,329"
7683,256.1672,66.755,38.832,38.391,1,"266,223,420,326"
7684,256.1994,69.501,40.251,39.82,1,"269,231,415,328"
7685,256.2312,68.036,39.325,39.011,1,"269,227,414,324"
7686,256.2673,68.657,39.478,39.544,1,"271,229,412,323"
7687,256.2994,67.246,38.81,38.768,1,"269,225,415,322"
7688,256.3313,67.412,38.882,39.056,1,"269,225,415,322"
7689,256.3633,67.034,38.895,38.779,1,"269,225,415,322"
7690,256.3996,67.317,38.954,39.178,1,"269,225,415,322"
7691,256.4312,66.925,38.872,38.806,1,"269,225,415,322"
7692,256.4633,66.768,39.025,38.799,1,"269,225,415,322"
7693,256.4993,68.562,39.96,39.256,1,"270,229,415,326"
7694,256.5316,68.432,39.667,39.331,1,"271,230,412,324"
7695,256.5635,68.221,39.61,39.078,1,"271,230,412,324"
7696,256.5993,68.714,39.769,39.462,1,"270,231,411,325"
7697,256.6312,67.675,39.272,39.062,1,"269,228,415,325"
7698,256.6639,68.141,39.414,39.3,1,"270,230,411,324"
7699,256.6995,67.528,39.348,38.814,1,"267,228,414,326"
7700,256.7314,68.21,39.365,39.318,1,"268,230,412,326"
7701,256.7632,68.082,39.438,38.931,1,"269,232,410,326"
7702,256.7994,68.442,39.644,39.41,1,"268,231,414,328"
7703,256.8314,67.751,39.377,38.884,1,"269,232,410,326"
7704,256.8632,68.625,39.819,39.537,1,"266,233,412,330"
7705,256.8952,68.27,39.564,39.107,1,"266,234,408,329"
7706,256.9313,67.734,39.064,39.069,1,"265,232,407,327"
7707,256.9634,68.24,39.684,39.018,1,"266,234,410,330"
7708,256.9956,67.855,39.33,39.117,1,"265,233,407,328"
7709,257.0314,68.148,39.682,39.115,1,"266,233,412,330"
7710,257.0634,69.037,39.817,39.731,1,"269,237,407,330"
7711,257.0955,68.102,39.553,39.142,1,"265,234,409,330"
7712,257.1312,68.299,39.558,39.481,1,"267,234,409,329"
7713,257.1634,67.584,39.255,38.853,1,"268,235,409,328"
